Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
都合のいい時間を教えてください。,Let me know a time that suits you.,都合,都合【つごう】のいい時間【じかん】を教【おし】えてください。,Work - Schedule,polite,convenience,"<ruby class=""vocab"">都合<rt><span class=""pitch-l"">つ</span><span class=""pitch-h"">ご</span><span class=""pitch-h"">う</span></rt></ruby>"
計算が合っているか見てもらえますか。,Could you check whether the calculation is right?,計算,計算【けいさん】が合【あ】っているか見【み】てもらえますか。,Work - Data,polite,calculation,"<ruby class=""vocab"">計算<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">い</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">ん</span></rt></ruby>"
途中で中断してしまいました。,It got interrupted partway.,中断,途中【とちゅう】で中断【ちゅうだん】してしまいました。,Work - Problem,polite,interruption,"<ruby class=""vocab"">中断<rt><span class=""pitch-l"">ちゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">ん</span></rt></ruby>"
外部には出さない情報です。,This is information we don't share outside.,外部,外部【がいぶ】には出【だ】さない情報【じょうほう】です。,Work - Scope,polite,external,"<ruby class=""vocab"">外部<rt><span class=""pitch-h"">が</span><span class=""pitch-l"">い</span><span class=""pitch-l"">ぶ</span></rt></ruby>"
直した内容が反映されていません。,The fix isn't reflected yet.,反映,直【なお】した内容【ないよう】が反映【はんえい】されていません。,Work - System,polite,being reflected,"<ruby class=""vocab"">反映<rt><span class=""pitch-l"">は</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">え</span><span class=""pitch-h"">い</span></rt></ruby>"
来月に実施する予定です。,We plan to carry it out next month.,実施,来月【らいげつ】に実施【じっし】する予定【よてい】です。,Work - Schedule,polite,carrying out,"<ruby class=""vocab"">実施<rt><span class=""pitch-l"">じ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">し</span></rt></ruby>"
日々の業務に組み込みたいです。,I want to build it into daily operations.,業務,日々【ひび】の業務【ぎょうむ】に組【く】み込【こ】みたいです。,Work - Process,polite,business operations,"<ruby class=""vocab"">業務<rt><span class=""pitch-h"">ぎょ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">む</span></rt></ruby>"
その二つは関係がありません。,Those two aren't related.,関係,その二【ふた】つは関係【かんけい】がありません。,Work - Scope,polite,relation,"<ruby class=""vocab"">関係<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">け</span><span class=""pitch-h"">い</span></rt></ruby>"
判断が難しいところです。,It's a hard call.,判断,判断【はんだん】が難【むずか】しいところです。,Work - Process,polite,judgement,"<ruby class=""vocab"">判断<rt><span class=""pitch-h"">は</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">だ</span><span class=""pitch-l"">ん</span></rt></ruby>"
技術の面では問題ありません。,Technically there's no problem.,技術,技術【ぎじゅつ】の面【めん】では問題【もんだい】ありません。,Work - System,polite,technology,"<ruby class=""vocab"">技術<rt><span class=""pitch-h"">ぎ</span><span class=""pitch-l"">じゅ</span><span class=""pitch-l"">つ</span></rt></ruby>"
新しい項目を挿入しました。,I inserted a new item.,挿入,新【あたら】しい項目【こうもく】を挿入【そうにゅう】しました。,Work - Data,polite,insertion,"<ruby class=""vocab"">挿入<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">にゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
方針が決まったら共有します。,I'll share it once the direction is decided.,方針,方針【ほうしん】が決【き】まったら共有【きょうゆう】します。,Work - Process,polite,"policy, direction","<ruby class=""vocab"">方針<rt><span class=""pitch-l"">ほ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ん</span></rt></ruby>"
環境を一から構築しました。,I built the environment from scratch.,構築,環境【かんきょう】を一【いち】から構築【こうちく】しました。,Work - System,polite,construction,"<ruby class=""vocab"">構築<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ち</span><span class=""pitch-h"">く</span></rt></ruby>"
今ある道具を活用しましょう。,Let's make use of the tools we already have.,活用,今【いま】ある道具【どうぐ】を活用【かつよう】しましょう。,Work - Process,polite,making use of,"<ruby class=""vocab"">活用<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">つ</span><span class=""pitch-h"">よ</span><span class=""pitch-h"">う</span></rt></ruby>"
半日程度で終わります。,It'll take about half a day.,程度,半日【はんにち】程度【ていど】で終【お】わります。,Work - Schedule,polite,"roughly, extent","<ruby class=""vocab"">程度<rt><span class=""pitch-l"">て</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ど</span></rt></ruby>"
要望はまとめて出してください。,Please send your requests together.,要望,要望【ようぼう】はまとめて出【だ】してください。,Work - Comms,polite,"request, wish","<ruby class=""vocab"">要望<rt><span class=""pitch-l"">よ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ぼ</span><span class=""pitch-h"">う</span></rt></ruby>"
他のチームと連携して進めます。,I'll work in step with the other team.,連携,他【ほか】のチームと連携【れんけい】して進【すす】めます。,Work - Process,polite,coordination,"<ruby class=""vocab"">連携<rt><span class=""pitch-l"">れ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">け</span><span class=""pitch-h"">い</span></rt></ruby>"
決まった事項を残しておきます。,I'll write down the items we settled.,事項,決【き】まった事項【じこう】を残【のこ】しておきます。,Work - Docs,polite,"item, matter","<ruby class=""vocab"">事項<rt><span class=""pitch-h"">じ</span><span class=""pitch-l"">こ</span><span class=""pitch-l"">う</span></rt></ruby>"
全体の流れを説明します。,I'll explain the overall flow.,全体,全体【ぜんたい】の流【なが】れを説明【せつめい】します。,Work - Scope,polite,the whole,"<ruby class=""vocab"">全体<rt><span class=""pitch-l"">ぜ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">た</span><span class=""pitch-h"">い</span></rt></ruby>"
日付を指定して探しました。,I searched with a date specified.,指定,日付【ひづけ】を指定【してい】して探【さが】しました。,Work - Data,polite,specifying,"<ruby class=""vocab"">指定<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
最終の形はまだ決まっていません。,The final shape isn't decided yet.,最終,最終【さいしゅう】の形【かたち】はまだ決【き】まっていません。,Work - Process,polite,final,"<ruby class=""vocab"">最終<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">しゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
この案件は来月に回します。,I'll push this piece of work to next month.,案件,この案件【あんけん】は来月【らいげつ】に回【まわ】します。,Work - Process,polite,"case, piece of work","<ruby class=""vocab"">案件<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">け</span><span class=""pitch-h"">ん</span></rt></ruby>"
データの構造を変えました。,I changed the data structure.,構造,データの構造【こうぞう】を変【か】えました。,Work - Data,polite,structure,"<ruby class=""vocab"">構造<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ぞ</span><span class=""pitch-h"">う</span></rt></ruby>"
次の行動を決めましょう。,Let's decide the next action.,行動,次【つぎ】の行動【こうどう】を決【き】めましょう。,Work - Process,polite,action,"<ruby class=""vocab"">行動<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">う</span></rt></ruby>"
衛生委員会の日にちが決まりました。,The date for the health and safety committee is set.,衛生,衛生【えいせい】委員【いいん】会【かい】の日【ひ】にちが決【き】まりました。,Work - People,polite,"hygiene, health and safety","<ruby class=""vocab"">衛生<rt><span class=""pitch-l"">え</span><span class=""pitch-h"">い</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">い</span></rt></ruby>"
料金は等級ごとに変わります。,The price changes by grade.,等級,料金【りょうきん】は等級【とうきゅう】ごとに変【か】わります。,Work - Money,polite,"grade, class","<ruby class=""vocab"">等級<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">う</span><span class=""pitch-h"">きゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
二つの機能を統合しました。,I merged the two features.,統合,二【ふた】つの機能【きのう】を統合【とうごう】しました。,Work - System,polite,integration,"<ruby class=""vocab"">統合<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ご</span><span class=""pitch-h"">う</span></rt></ruby>"
明日は出社します。,I'll come into the office tomorrow.,出社,明日【あす】は出社【しゅっしゃ】します。,Work - Schedule,polite,coming into the office,"<ruby class=""vocab"">出社<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">しゃ</span></rt></ruby>"
営業の担当にも聞いてみます。,I'll ask the sales side as well.,営業,営業【えいぎょう】の担当【たんとう】にも聞【き】いてみます。,Work - People,polite,sales,"<ruby class=""vocab"">営業<rt><span class=""pitch-l"">え</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ぎょ</span><span class=""pitch-h"">う</span></rt></ruby>"
一つ工程を飛ばしていました。,I'd skipped one step of the process.,工程,一【ひと】つ工程【こうてい】を飛【と】ばしていました。,Work - Process,polite,process step,"<ruby class=""vocab"">工程<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
課金の仕組みを見直します。,We're revisiting how charging works.,課金,課金【かきん】の仕組【しく】みを見直【みなお】します。,Work - Money,polite,charging,"<ruby class=""vocab"">課金<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">き</span><span class=""pitch-h"">ん</span></rt></ruby>"
対策を先に決めましょう。,Let's decide the countermeasure first.,対策,対策【たいさく】を先【さき】に決【き】めましょう。,Work - Problem,polite,countermeasure,"<ruby class=""vocab"">対策<rt><span class=""pitch-l"">た</span><span class=""pitch-h"">い</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">く</span></rt></ruby>"
月曜の朝に共有します。,I'll share it Monday morning.,月曜,月曜【げつよう】の朝【あさ】に共有【きょうゆう】します。,Work - Schedule,polite,Monday,"<ruby class=""vocab"">月曜<rt><span class=""pitch-l"">げ</span><span class=""pitch-h"">つ</span><span class=""pitch-h"">よ</span><span class=""pitch-l"">う</span></rt></ruby>"
木曜までに終わらせます。,I'll have it done by Thursday.,木曜,木曜【もくよう】までに終【お】わらせます。,Work - Schedule,polite,Thursday,"<ruby class=""vocab"">木曜<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">く</span><span class=""pitch-h"">よ</span><span class=""pitch-l"">う</span></rt></ruby>"
検索が遅くなっています。,Search has got slower.,検索,検索【けんさく】が遅【おそ】くなっています。,Work - System,polite,search,"<ruby class=""vocab"">検索<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">く</span></rt></ruby>"
認証まわりで詰まっています。,I'm stuck on the authentication side.,認証,認証【にんしょう】まわりで詰【つ】まっています。,Work - Access,polite,authentication,"<ruby class=""vocab"">認証<rt><span class=""pitch-l"">に</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">しょ</span><span class=""pitch-h"">う</span></rt></ruby>"
時間の分布を見てみます。,I'll look at the distribution of times.,分布,時間【じかん】の分布【ぶんぷ】を見【み】てみます。,Work - Data,polite,distribution,"<ruby class=""vocab"">分布<rt><span class=""pitch-l"">ぶ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぷ</span></rt></ruby>"
想定より時間がかかりました。,It took longer than expected.,想定,想定【そうてい】より時間【じかん】がかかりました。,Work - Process,polite,assumption,"<ruby class=""vocab"">想定<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
今月の目標を確認しましょう。,Let's check this month's target.,目標,今月【こんげつ】の目標【もくひょう】を確認【かくにん】しましょう。,Work - Process,polite,target,"<ruby class=""vocab"">目標<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">く</span><span class=""pitch-h"">ひょ</span><span class=""pitch-h"">う</span></rt></ruby>"
先に時間を確保しました。,I blocked out the time first.,確保,先【さき】に時間【じかん】を確保【かくほ】しました。,Work - Schedule,polite,securing,"<ruby class=""vocab"">確保<rt><span class=""pitch-h"">か</span><span class=""pitch-l"">く</span><span class=""pitch-l"">ほ</span></rt></ruby>"
今回の範囲はここまでです。,This is as far as this round goes.,範囲,今回【こんかい】の範囲【はんい】はここまでです。,Work - Scope,polite,"range, scope","<ruby class=""vocab"">範囲<rt><span class=""pitch-h"">は</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">い</span></rt></ruby>"
運用の手順を残しておきます。,I'll document the operating steps.,運用,運用【うんよう】の手順【てじゅん】を残【のこ】しておきます。,Work - Process,polite,"operation, running","<ruby class=""vocab"">運用<rt><span class=""pitch-l"">う</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">よ</span><span class=""pitch-h"">う</span></rt></ruby>"
同時に走らせると重くなります。,It gets heavy if you run them at the same time.,同時,同時【どうじ】に走【はし】らせると重【おも】くなります。,Work - System,polite,at the same time,"<ruby class=""vocab"">同時<rt><span class=""pitch-l"">ど</span><span class=""pitch-h"">う</span><span class=""pitch-h"">じ</span></rt></ruby>"
その数字の根拠を教えてください。,Tell me what that number is based on.,根拠,その数字【すうじ】の根拠【こんきょ】を教【おし】えてください。,Work - Data,polite,"grounds, basis","<ruby class=""vocab"">根拠<rt><span class=""pitch-h"">こ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">きょ</span></rt></ruby>"
草案を共有します。,I'll share the draft.,草案,草案【そうあん】を共有【きょうゆう】します。,Work - Docs,polite,draft,"<ruby class=""vocab"">草案<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">あ</span><span class=""pitch-h"">ん</span></rt></ruby>"
この費用はどの部署に帰属しますか。,Which department does this cost belong to?,帰属,この費用【ひよう】はどの部署【ぶしょ】に帰属【きぞく】しますか。,Work - Money,polite,belonging to,"<ruby class=""vocab"">帰属<rt><span class=""pitch-l"">き</span><span class=""pitch-h"">ぞ</span><span class=""pitch-h"">く</span></rt></ruby>"
先に申請を出しておきます。,I'll put the application in first.,申請,先【さき】に申請【しんせい】を出【だ】しておきます。,Work - Access,polite,application,"<ruby class=""vocab"">申請<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">い</span></rt></ruby>"
基本の流れは変わりません。,The basic flow doesn't change.,基本,基本【きほん】の流【なが】れは変【か】わりません。,Work - Process,polite,basics,"<ruby class=""vocab"">基本<rt><span class=""pitch-l"">き</span><span class=""pitch-h"">ほ</span><span class=""pitch-h"">ん</span></rt></ruby>"
まだ公開していません。,It isn't public yet.,公開,まだ公開【こうかい】していません。,Work - Scope,polite,release to the public,"<ruby class=""vocab"">公開<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">か</span><span class=""pitch-h"">い</span></rt></ruby>"
数字が合わないところがあります。,There's a place where the numbers don't match.,数字,数字【すうじ】が合【あ】わないところがあります。,Work - Data,polite,figures,"<ruby class=""vocab"">数字<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">う</span><span class=""pitch-h"">じ</span></rt></ruby>"
既存の仕組みは残します。,We'll keep the existing setup.,既存,既存【きそん】の仕組【しく】みは残【のこ】します。,Work - System,polite,existing,"<ruby class=""vocab"">既存<rt><span class=""pitch-l"">き</span><span class=""pitch-h"">そ</span><span class=""pitch-h"">ん</span></rt></ruby>"
原因を特定できました。,I pinned down the cause.,特定,原因【げんいん】を特定【とくてい】できました。,Work - Problem,polite,pinpointing,"<ruby class=""vocab"">特定<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">く</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
理由を一言そえてください。,Please add a word on why.,理由,理由【りゆう】を一言【ひとこと】そえてください。,Work - Comms,polite,reason,"<ruby class=""vocab"">理由<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">ゆ</span><span class=""pitch-h"">う</span></rt></ruby>"
参考になる記事を貼ります。,I'll post a useful article.,記事,参考【さんこう】になる記事【きじ】を貼【は】ります。,Work - Docs,polite,article,"<ruby class=""vocab"">記事<rt><span class=""pitch-h"">き</span><span class=""pitch-l"">じ</span></rt></ruby>"
情報が不足しています。,We're short on information.,不足,情報【じょうほう】が不足【ふそく】しています。,Work - Problem,polite,shortage,"<ruby class=""vocab"">不足<rt><span class=""pitch-l"">ふ</span><span class=""pitch-h"">そ</span><span class=""pitch-h"">く</span></rt></ruby>"
候補をいくつか出します。,I'll put up a few candidates.,候補,候補【こうほ】をいくつか出【だ】します。,Work - Process,polite,candidate,"<ruby class=""vocab"">候補<rt><span class=""pitch-h"">こ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">ほ</span></rt></ruby>"
進捗を可視化しました。,I made the progress visible.,可視,進捗【しんちょく】を可視【かし】化【か】しました。,Work - Data,polite,visible,"<ruby class=""vocab"">可視<rt><span class=""pitch-h"">か</span><span class=""pitch-l"">し</span></rt></ruby>"
合計が一つずれています。,The total is off by one.,合計,合計【ごうけい】が一【ひと】つずれています。,Work - Data,polite,total,"<ruby class=""vocab"">合計<rt><span class=""pitch-l"">ご</span><span class=""pitch-h"">う</span><span class=""pitch-h"">け</span><span class=""pitch-h"">い</span></rt></ruby>"
前の版と比較してみます。,I'll compare it with the previous version.,比較,前【まえ】の版【ばん】と比較【ひかく】してみます。,Work - Quality,polite,comparison,"<ruby class=""vocab"">比較<rt><span class=""pitch-l"">ひ</span><span class=""pitch-h"">か</span><span class=""pitch-h"">く</span></rt></ruby>"
他を破壊していないか確認します。,I'll check nothing else is broken.,破壊,他【ほか】を破壊【はかい】していないか確認【かくにん】します。,Work - Problem,polite,breaking,"<ruby class=""vocab"">破壊<rt><span class=""pitch-l"">は</span><span class=""pitch-h"">か</span><span class=""pitch-h"">い</span></rt></ruby>"
便利な道具を紹介します。,Let me introduce a handy tool.,紹介,便利【べんり】な道具【どうぐ】を紹介【しょうかい】します。,Work - Comms,polite,introduction,"<ruby class=""vocab"">紹介<rt><span class=""pitch-l"">しょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">か</span><span class=""pitch-h"">い</span></rt></ruby>"
決まったことは記録に残します。,I'll put what we decided on record.,記録,決【き】まったことは記録【きろく】に残【のこ】します。,Work - Docs,polite,record,"<ruby class=""vocab"">記録<rt><span class=""pitch-l"">き</span><span class=""pitch-h"">ろ</span><span class=""pitch-h"">く</span></rt></ruby>"
課題を一覧にしました。,I listed out the open problems.,課題,課題【かだい】を一覧【いちらん】にしました。,Work - Problem,polite,open problem,"<ruby class=""vocab"">課題<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">い</span></rt></ruby>"
画面の遷移を見直しました。,I revisited the screen transitions.,遷移,画面【がめん】の遷移【せんい】を見直【みなお】しました。,Work - System,polite,transition,"<ruby class=""vocab"">遷移<rt><span class=""pitch-h"">せ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">い</span></rt></ruby>"
一度保留にします。,I'll put it on hold for now.,保留,一【いち】度【ど】保留【ほりゅう】にします。,Work - Process,polite,on hold,"<ruby class=""vocab"">保留<rt><span class=""pitch-l"">ほ</span><span class=""pitch-h"">りゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
全部やり直すことになりました。,It turned out we have to redo all of it.,全部,全部【ぜんぶ】やり直【なお】すことになりました。,Work - Scope,polite,all of it,"<ruby class=""vocab"">全部<rt><span class=""pitch-h"">ぜ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ぶ</span></rt></ruby>"
契約の内容を確認します。,I'll check what the contract says.,契約,契約【けいやく】の内容【ないよう】を確認【かくにん】します。,Work - Money,polite,contract,"<ruby class=""vocab"">契約<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">い</span><span class=""pitch-h"">や</span><span class=""pitch-h"">く</span></rt></ruby>"
一度で成功しました。,It worked first time.,成功,一【いち】度【ど】で成功【せいこう】しました。,Work - Quality,polite,success,"<ruby class=""vocab"">成功<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">う</span></rt></ruby>"
今は手動でやっています。,We're doing it by hand for now.,手動,今【いま】は手動【しゅどう】でやっています。,Work - Process,polite,manual,"<ruby class=""vocab"">手動<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">う</span></rt></ruby>"
その挙動は仕様どおりです。,That behaviour is as specified.,挙動,その挙動【きょどう】は仕様【しよう】どおりです。,Work - Quality,polite,behaviour,"<ruby class=""vocab"">挙動<rt><span class=""pitch-l"">きょ</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">う</span></rt></ruby>"
データの整合が取れていません。,The data isn't consistent.,整合,データの整合【せいごう】が取【と】れていません。,Work - Data,polite,consistency,"<ruby class=""vocab"">整合<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ご</span><span class=""pitch-h"">う</span></rt></ruby>"
最新の版を見てください。,Please look at the latest version.,最新,最新【さいしん】の版【ばん】を見【み】てください。,Work - Docs,polite,latest,"<ruby class=""vocab"">最新<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ん</span></rt></ruby>"
最近この問題が増えています。,This problem has been coming up more lately.,最近,最近【さいきん】この問題【もんだい】が増【ふ】えています。,Work - Schedule,polite,recently,"<ruby class=""vocab"">最近<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">き</span><span class=""pitch-h"">ん</span></rt></ruby>"
目的をはっきりさせましょう。,Let's make the purpose clear.,目的,目的【もくてき】をはっきりさせましょう。,Work - Process,polite,purpose,"<ruby class=""vocab"">目的<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">く</span><span class=""pitch-h"">て</span><span class=""pitch-h"">き</span></rt></ruby>"
今日の分は終了しました。,Today's portion is finished.,終了,今日【きょう】の分【ぶん】は終了【しゅうりょう】しました。,Work - Process,polite,end,"<ruby class=""vocab"">終了<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">りょ</span><span class=""pitch-h"">う</span></rt></ruby>"
複数の原因がありそうです。,There seem to be several causes.,複数,複数【ふくすう】の原因【げんいん】がありそうです。,Work - Problem,polite,multiple,"<ruby class=""vocab"">複数<rt><span class=""pitch-l"">ふ</span><span class=""pitch-h"">く</span><span class=""pitch-h"">す</span><span class=""pitch-l"">う</span></rt></ruby>"
連続で失敗しています。,It's failing repeatedly.,連続,連続【れんぞく】で失敗【しっぱい】しています。,Work - Problem,polite,in a row,"<ruby class=""vocab"">連続<rt><span class=""pitch-l"">れ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぞ</span><span class=""pitch-h"">く</span></rt></ruby>"
