Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
戻りました。,Back.,戻りました,戻【もど】りました。,Chat - Schedule,casual,I'm back,"<ruby class=""vocab"">戻りました<rt>もどりました</rt></ruby>"
ちょっと離席します。,Stepping away for a bit.,離席,ちょっと離席【りせき】します。,Chat - Schedule,casual,away from desk,"<ruby class=""vocab"">離席<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">き</span></rt></ruby>"
これ誰のタスク？,Whose task is this?,誰の,これ誰【だれ】のタスク？,Chat - Task,casual,whose,"<ruby class=""vocab"">誰の<rt>だれの</rt></ruby>"
これ僕がやるよ。,I'll take this one.,やるよ,これ僕【ぼく】がやるよ。,Chat - Task,casual,will do it,"<span class=""vocab"">やるよ</span>"
任せた！,All yours!,任せた,任【まか】せた！,Chat - Task,casual,leave it to you,"<ruby class=""vocab"">任せた<rt>まかせた</rt></ruby>"
巻き取るよ。,I'll take it over.,巻き取る,巻【ま】き取【と】るよ。,Chat - Task,casual,take over (work),"<ruby class=""vocab"">巻き取る<rt><span class=""pitch-l"">ま</span><span class=""pitch-h"">き</span><span class=""pitch-h"">と</span><span class=""pitch-l"">る</span></rt></ruby>"
あとでやっとく。,I'll get to it later.,やっとく,あとでやっとく。,Chat - Promise,casual,will do it (in advance),"<span class=""vocab"">やっとく</span>"
今日中に終わらせるね。,I'll finish it today.,終わらせる,今日中【きょうじゅう】に終【お】わらせるね。,Chat - Promise,casual,will finish,"<ruby class=""vocab"">終わらせる<rt>おわらせる</rt></ruby>"
後でちゃんと直す。,I'll clean it up properly later.,ちゃんと,後【あと】でちゃんと直【なお】す。,Chat - Promise,casual,properly,"<span class=""vocab""><span class=""pitch-l"">ちゃ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">と</span></span>"
明日の朝イチでやるね。,First thing tomorrow morning.,朝イチ,明日【あした】の朝【あさ】イチでやるね。,Chat - Promise,casual,first thing in the morning,"<ruby class=""vocab"">朝イチ<rt>あさいち</rt></ruby>"
スレッドに書いといた。,Put it in the thread.,書いといた,スレッドに書【か】いといた。,Chat - Slack,casual,wrote it down (in advance),"<ruby class=""vocab"">書いといた<rt>かいといた</rt></ruby>"
DMした。,DM'd you.,DMした,DMした。,Chat - Slack,casual,sent a DM,"<span class=""vocab"">DMした</span>"
あとで返信するね。,I'll reply later.,返信,あとで返信【へんしん】するね。,Chat - Slack,casual,reply,"<ruby class=""vocab"">返信<rt><span class=""pitch-l"">へ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ん</span></rt></ruby>"
既読つけといて。,Mark it read at least.,既読,既読【きどく】つけといて。,Chat - Slack,casual,read (receipt),"<ruby class=""vocab"">既読<rt>きどく</rt></ruby>"
