Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
決めの問題だと思います。,I think it's just a judgment call.,決めの問題,決【き】めの問題【もんだい】だと思【おも】います。,Meeting - Decide,polite,judgment call,"<ruby class=""vocab"">決めの問題<rt>きめのもんだい</rt></ruby>"
多数決にしましょうか。,Shall we put it to a vote?,多数決,多数決【たすうけつ】にしましょうか。,Meeting - Decide,polite,majority vote,"<ruby class=""vocab"">多数決<rt>たすうけつ</rt></ruby>"
落とし所を探しましょう。,Let's find a compromise.,落とし所,落【お】とし所【どころ】を探【さが】しましょう。,Meeting - Decide,polite,landing point (compromise),"<ruby class=""vocab"">落とし所<rt><span class=""pitch-l"">お</span><span class=""pitch-h"">と</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">ろ</span></rt></ruby>"
異論がなければこれで確定します。,"If no objections, this is final.",確定,異論【いろん】がなければこれで確定【かくてい】します。,Meeting - Decide,polite,finalize,"<ruby class=""vocab"">確定<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">く</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
補足すると、設定にも依存します。,"To add to that, it also depends on config.",補足すると,補足【ほそく】すると、設定【せってい】にも依存【いぞん】します。,Meeting - Add,polite,to supplement,"<ruby class=""vocab"">補足すると<rt>ほそくすると</rt></ruby>"
余談ですが、これは来月の話です。,"As a side note, this is for next month.",余談,余談【よだん】ですが、これは来月【らいげつ】の話【はなし】です。,Meeting - Add,polite,digression / side note,"<ruby class=""vocab"">余談<rt><span class=""pitch-l"">よ</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">ん</span></rt></ruby>"
先ほどの点に補足します。,Let me add to the earlier point.,先ほど,先【さき】ほどの点【てん】に補足【ほそく】します。,Meeting - Add,polite,earlier / a moment ago,"<ruby class=""vocab"">先ほど<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">き</span><span class=""pitch-h"">ほ</span><span class=""pitch-h"">ど</span></rt></ruby>"
おっしゃる通りです。,You're absolutely right.,おっしゃる通り,おっしゃる通【とお】りです。,Meeting - Agree,keigo,as you say (keigo),"<ruby class=""vocab"">おっしゃる通り<rt>おっしゃるとおり</rt></ruby>"
ご認識の通りです。,That's correct.,ご認識,ご認識【にんしき】の通【とお】りです。,Meeting - Agree,keigo,your understanding (keigo),"<ruby class=""vocab"">ご認識<rt>ごにんしき</rt></ruby>"
たしかにそういう見方もありますね。,That's certainly one way to see it.,見方,たしかにそういう見方【みかた】もありますね。,Meeting - Acknowledge,polite,point of view,"<ruby class=""vocab"">見方<rt>みかた</rt></ruby>"
なるほど、勉強になります。,"I see, that's good to know.",勉強になります,なるほど、勉強【べんきょう】になります。,Meeting - Acknowledge,polite,learning experience,"<ruby class=""vocab"">勉強になります<rt>べんきょうになります</rt></ruby>"
