Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
懸念があれば先に言います。,If I have a concern I'll say it up front.,懸念,懸念【けねん】があれば先【さき】に言【い】います。,Self-Intro - Stance,polite,concern,"<ruby class=""vocab"">懸念<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">ね</span><span class=""pitch-h"">ん</span></rt></ruby>"
目標が未達でも数字は共有します。,Even when we fall short of the target I'll share the numbers.,未達,目標【もくひょう】が未達【みたつ】でも数字【すうじ】は共有【きょうゆう】します。,Self-Intro - Stance,polite,falling short of a target,"<ruby class=""vocab"">未達<rt><span class=""pitch-l"">み</span><span class=""pitch-h"">た</span><span class=""pitch-h"">つ</span></rt></ruby>"
属人化を減らすのが得意です。,I'm good at reducing reliance on one person.,属人化,属人【ぞくじん】化【か】を減【へ】らすのが得意【とくい】です。,Self-Intro - Stance,polite,reliance on one person,"<ruby class=""vocab"">属人化<rt>ぞくじんか</rt></ruby>"
高速に作って早く出す形に慣れています。,I'm used to building fast and shipping early.,高速,高速【こうそく】に作【つく】って早【はや】く出【だ】す形【かたち】に慣【な】れています。,Self-Intro - Stance,polite,fast,"<ruby class=""vocab"">高速<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">そ</span><span class=""pitch-h"">く</span></rt></ruby>"
現場の声を大事にしたいです。,I want to take what people on the ground say seriously.,現場,現場【げんば】の声【こえ】を大事【だいじ】にしたいです。,Self-Intro - Stance,polite,the field,"<ruby class=""vocab"">現場<rt><span class=""pitch-l"">げ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ば</span></rt></ruby>"
学んだことはチームに還元するつもりです。,I intend to give what I learn back to the team.,還元する,学【まな】んだことはチームに還元【かんげん】するつもりです。,Self-Intro - Stance,polite,to give back,"<ruby class=""vocab"">還元する<rt>かんげんする</rt></ruby>"
まず課題の解像度を上げるところから始めます。,I'll start by sharpening our understanding of the problem.,解像度を上げる,まず課題【かだい】の解像【かいぞう】度【ど】を上【あ】げるところから始【はじ】めます。,Self-Intro - Method,polite,to sharpen understanding,"<ruby class=""vocab"">解像度を上げる<rt>かいぞうどをあげる</rt></ruby>"
朝会では短く話すようにします。,I'll keep it short at the stand-up.,朝会,朝会【あさかい】では短【みじか】く話【はな】すようにします。,Standup - Ritual,polite,morning stand-up,"<ruby class=""vocab"">朝会<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">か</span><span class=""pitch-h"">い</span></rt></ruby>"
進捗共有から始めます。,I'll start with the progress update.,進捗共有,進捗【しんちょく】共有【きょうゆう】から始【はじ】めます。,Standup - Ritual,polite,progress sharing,"<ruby class=""vocab"">進捗共有<rt>しんちょくきょうゆう</rt></ruby>"
課題共有の時間も取りたいです。,I'd like time for sharing problems too.,課題共有,課題【かだい】共有【きょうゆう】の時間【じかん】も取【と】りたいです。,Standup - Ritual,polite,issue sharing,"<ruby class=""vocab"">課題共有<rt>かだいきょうゆう</rt></ruby>"
一つ相談したいことがあります。,There's one thing I'd like to raise.,相談,一【ひと】つ相談【そうだん】したいことがあります。,Standup - Ritual,polite,consultation,"<ruby class=""vocab"">相談<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">ん</span></rt></ruby>"
確認事項が二つあります。,I have two things to confirm.,確認事項,確認【かくにん】事項【じこう】が二【ふた】つあります。,Standup - Ritual,polite,items to confirm,"<ruby class=""vocab"">確認事項<rt>かくにんじこう</rt></ruby>"
依頼は文字で残すようにしています。,I make a point of putting requests in writing.,依頼,依頼【いらい】は文字【もじ】で残【のこ】すようにしています。,Standup - Ritual,polite,request,"<ruby class=""vocab"">依頼<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">い</span></rt></ruby>"
今日中に対応するつもりです。,I intend to deal with it today.,対応する,今日中【きょうじゅう】に対応【たいおう】するつもりです。,Standup - Ritual,polite,to handle,"<ruby class=""vocab"">対応する<rt>たいおうする</rt></ruby>"
分かったことはすぐ共有するようにします。,I'll share what I find out right away.,共有する,分【わ】かったことはすぐ共有【きょうゆう】するようにします。,Standup - Ritual,polite,to share,"<ruby class=""vocab"">共有する<rt>きょうゆうする</rt></ruby>"
明日から進める予定です。,I plan to move forward with it from tomorrow.,進める,明日【あす】から進【すす】める予定【よてい】です。,Standup - Ritual,polite,to move forward with,"<ruby class=""vocab"">進める<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">す</span><span class=""pitch-h"">め</span><span class=""pitch-h"">る</span></rt></ruby>"
私からは以上です。,That's all from me.,以上です,私【わたし】からは以上【いじょう】です。,Standup - Ritual,polite,that's all from me,"<ruby class=""vocab"">以上です<rt>いじょうです</rt></ruby>"
