Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
新しい仕組みづくりにも携わる予定です。,I'm going to be involved in building the new setup too.,携わる,新【あたら】しい仕組【しく】みづくりにも携【たずさ】わる予定【よてい】です。,Self-Intro - Background,polite,to be involved in,"<ruby class=""vocab"">携わる<rt><span class=""pitch-l"">た</span><span class=""pitch-h"">ず</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">わ</span><span class=""pitch-l"">る</span></rt></ruby>"
今後もこの分野に従事するつもりです。,I intend to keep working in this field.,従事する,今後【こんご】もこの分野【ぶんや】に従事【じゅうじ】するつもりです。,Self-Intro - Background,polite,to be engaged in,"<ruby class=""vocab"">従事する<rt>じゅうじする</rt></ruby>"
新しいチームの立ち上げにも入っていました。,I was also part of getting a new team off the ground.,立ち上げ,新【あたら】しいチームの立【た】ち上【あ】げにも入【はい】っていました。,Self-Intro - Background,polite,starting something up,"<ruby class=""vocab"">立ち上げ<rt><span class=""pitch-l"">た</span><span class=""pitch-h"">ち</span><span class=""pitch-h"">あ</span><span class=""pitch-h"">げ</span></rt></ruby>"
この改善は私が主導する予定です。,I'll be leading this improvement.,主導する,この改善【かいぜん】は私【わたし】が主導【しゅどう】する予定【よてい】です。,Self-Intro - Background,polite,to lead,"<ruby class=""vocab"">主導する<rt>しゅどうする</rt></ruby>"
前の仕事では会計の仕組みを作っていました。,In my last job I built accounting systems.,会計,前【まえ】の仕事【しごと】では会計【かいけい】の仕組【しく】みを作【つく】っていました。,Self-Intro - Domain,polite,accounting,"<ruby class=""vocab"">会計<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">い</span><span class=""pitch-h"">け</span><span class=""pitch-h"">い</span></rt></ruby>"
受注から請求までを一つにまとめました。,I brought everything from order intake to billing into one place.,受注,受注【じゅちゅう】から請求【せいきゅう】までを一【ひと】つにまとめました。,Self-Intro - Domain,polite,order received,"<ruby class=""vocab"">受注<rt><span class=""pitch-l"">じゅ</span><span class=""pitch-h"">ちゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
見積の作成に時間がかかっていました。,Producing quotes was taking a lot of time.,見積,見積【みつもり】の作成【さくせい】に時間【じかん】がかかっていました。,Self-Intro - Domain,polite,estimate,"<ruby class=""vocab"">見積<rt><span class=""pitch-l"">み</span><span class=""pitch-h"">つ</span><span class=""pitch-h"">も</span><span class=""pitch-h"">り</span></rt></ruby>"
請求の締めが毎月一番忙しいです。,The billing close is the busiest time each month.,請求,請求【せいきゅう】の締【し】めが毎月【まいつき】一番【いちばん】忙【いそが】しいです。,Self-Intro - Domain,polite,billing,"<ruby class=""vocab"">請求<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">きゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
明細の並び順を見直しました。,I revisited the order of the line items.,明細,明細【めいさい】の並【なら】び順【じゅん】を見直【みなお】しました。,Self-Intro - Domain,polite,line item,"<ruby class=""vocab"">明細<rt><span class=""pitch-l"">め</span><span class=""pitch-h"">い</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">い</span></rt></ruby>"
帳票の出力もひととおり作りました。,I built out the document output as well.,帳票,帳票【ちょうひょう】の出力【しゅつりょく】もひととおり作【つく】りました。,Self-Intro - Domain,polite,business form,"<ruby class=""vocab"">帳票<rt><span class=""pitch-l"">ちょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ひょ</span><span class=""pitch-h"">う</span></rt></ruby>"
経理の担当者と毎日話していました。,I talked with the bookkeeping staff every day.,経理,経理【けいり】の担当【たんとう】者【しゃ】と毎日【まいにち】話【はな】していました。,Self-Intro - Domain,polite,bookkeeping,"<ruby class=""vocab"">経理<rt><span class=""pitch-h"">け</span><span class=""pitch-l"">い</span><span class=""pitch-l"">り</span></rt></ruby>"
