Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
それ以外は問題ありません。,Apart from that there's no problem.,以外,それ以外【いがい】は問題【もんだい】ありません。,Work - Scope,polite,apart from,"<ruby class=""vocab"">以外<rt><span class=""pitch-h"">い</span><span class=""pitch-l"">が</span><span class=""pitch-l"">い</span></rt></ruby>"
工事の予定を確認しました。,I checked the schedule for the work.,工事,工事【こうじ】の予定【よてい】を確認【かくにん】しました。,Work - Schedule,polite,construction work,"<ruby class=""vocab"">工事<rt><span class=""pitch-h"">こ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">じ</span></rt></ruby>"
接続が切れてしまいました。,The connection dropped.,接続,接続【せつぞく】が切【き】れてしまいました。,Work - System,polite,connection,"<ruby class=""vocab"">接続<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">つ</span><span class=""pitch-h"">ぞ</span><span class=""pitch-h"">く</span></rt></ruby>"
一覧に掲載しておきます。,I'll list it on the page.,掲載,一覧【いちらん】に掲載【けいさい】しておきます。,Work - Docs,polite,listing,"<ruby class=""vocab"">掲載<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">い</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">い</span></rt></ruby>"
動画の脚本を書きました。,I wrote the script for the video.,脚本,動画【どうが】の脚本【きゃくほん】を書【か】きました。,Work - Docs,polite,script,"<ruby class=""vocab"">脚本<rt><span class=""pitch-l"">きゃ</span><span class=""pitch-h"">く</span><span class=""pitch-h"">ほ</span><span class=""pitch-h"">ん</span></rt></ruby>"
許可をもらってから進めます。,I'll get permission before going ahead.,許可,許可【きょか】をもらってから進【すす】めます。,Work - Access,polite,permission,"<ruby class=""vocab"">許可<rt><span class=""pitch-h"">きょ</span><span class=""pitch-l"">か</span></rt></ruby>"
大きな企業ほど手続きが多いです。,"The bigger the company, the more paperwork.",企業,大【おお】きな企業【きぎょう】ほど手続【てつづ】きが多【おお】いです。,Work - People,polite,"company, enterprise","<ruby class=""vocab"">企業<rt><span class=""pitch-h"">き</span><span class=""pitch-l"">ぎょ</span><span class=""pitch-l"">う</span></rt></ruby>"
先方の返事を待っています。,I'm waiting on the other party's reply.,先方,先方【せんぽう】の返事【へんじ】を待【ま】っています。,Work - People,polite,the other party,"<ruby class=""vocab"">先方<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぽ</span><span class=""pitch-h"">う</span></rt></ruby>"
午前は打ち合わせが続きます。,I have back-to-back meetings this morning.,午前,午前【ごぜん】は打【う】ち合【あ】わせが続【つづ】きます。,Work - Schedule,polite,morning,"<ruby class=""vocab"">午前<rt><span class=""pitch-h"">ご</span><span class=""pitch-l"">ぜ</span><span class=""pitch-l"">ん</span></rt></ruby>"
同じ機能が二つ存在しています。,The same feature exists twice.,存在,同【おな】じ機能【きのう】が二【ふた】つ存在【そんざい】しています。,Work - System,polite,existence,"<ruby class=""vocab"">存在<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ざ</span><span class=""pitch-h"">い</span></rt></ruby>"
他への影響はありません。,There's no impact elsewhere.,影響,他【ほか】への影響【えいきょう】はありません。,Work - Problem,polite,impact,"<ruby class=""vocab"">影響<rt><span class=""pitch-l"">え</span><span class=""pitch-h"">い</span><span class=""pitch-h"">きょ</span><span class=""pitch-h"">う</span></rt></ruby>"
後続の作業が止まります。,The work downstream stops.,後続,後続【こうぞく】の作業【さぎょう】が止【と】まります。,Work - Process,polite,subsequent,"<ruby class=""vocab"">後続<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ぞ</span><span class=""pitch-h"">く</span></rt></ruby>"
必要なデータだけ抽出しました。,I extracted only the data I needed.,抽出,必要【ひつよう】なデータだけ抽出【ちゅうしゅつ】しました。,Work - Data,polite,extraction,"<ruby class=""vocab"">抽出<rt><span class=""pitch-l"">ちゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">しゅ</span><span class=""pitch-h"">つ</span></rt></ruby>"
最低でも三日かかります。,It'll take three days at the very least.,最低,最低【さいてい】でも三【みっ】日【か】かかります。,Work - Schedule,polite,at the minimum,"<ruby class=""vocab"">最低<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
ここから先は有償になります。,Beyond this point there's a charge.,有償,ここから先【さき】は有償【ゆうしょう】になります。,Work - Money,polite,"paid, for a fee","<ruby class=""vocab"">有償<rt><span class=""pitch-l"">ゆ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">しょ</span><span class=""pitch-h"">う</span></rt></ruby>"
理想はもう少し早く出すことです。,Ideally we'd ship a bit sooner.,理想,理想【りそう】はもう少【すこ】し早【はや】く出【だ】すことです。,Work - Process,polite,ideal,"<ruby class=""vocab"">理想<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">そ</span><span class=""pitch-h"">う</span></rt></ruby>"
自己判断で進めないようにします。,I'll avoid proceeding on my own judgement.,自己,自己【じこ】判断【はんだん】で進【すす】めないようにします。,Work - People,polite,"self, one's own","<ruby class=""vocab"">自己<rt><span class=""pitch-h"">じ</span><span class=""pitch-l"">こ</span></rt></ruby>"
英語でも書いておきます。,I'll write it in English as well.,英語,英語【えいご】でも書【か】いておきます。,Work - Comms,polite,English,"<ruby class=""vocab"">英語<rt><span class=""pitch-l"">え</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ご</span></rt></ruby>"
製品の名前はまだ決まっていません。,The product name isn't decided yet.,製品,製品【せいひん】の名前【なまえ】はまだ決【き】まっていません。,Work - Scope,polite,product,"<ruby class=""vocab"">製品<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ひ</span><span class=""pitch-h"">ん</span></rt></ruby>"
その差は許容できます。,That difference is acceptable.,許容,その差【さ】は許容【きょよう】できます。,Work - Quality,polite,tolerance,"<ruby class=""vocab"">許容<rt><span class=""pitch-l"">きょ</span><span class=""pitch-h"">よ</span><span class=""pitch-h"">う</span></rt></ruby>"
用語の誤用が残っています。,There's still a misused term in there.,誤用,用語【ようご】の誤用【ごよう】が残【のこ】っています。,Work - Docs,polite,misuse,"<ruby class=""vocab"">誤用<rt><span class=""pitch-l"">ご</span><span class=""pitch-h"">よ</span><span class=""pitch-h"">う</span></rt></ruby>"
もちろん対応します。,Of course I'll take care of it.,もちろん,もちろん対応【たいおう】します。,Work - Comms,polite,of course,"<span class=""vocab""><span class=""pitch-l"">も</span><span class=""pitch-h"">ち</span><span class=""pitch-l"">ろ</span><span class=""pitch-l"">ん</span></span>"
今は使用不可の状態です。,It's unusable at the moment.,不可,今【いま】は使用【しよう】不可【ふか】の状態【じょうたい】です。,Work - Access,polite,not possible,"<ruby class=""vocab"">不可<rt><span class=""pitch-l"">ふ</span><span class=""pitch-h"">か</span></rt></ruby>"
事業の方向が少し変わりました。,The direction of the business shifted a little.,事業,事業【じぎょう】の方向【ほうこう】が少【すこ】し変【か】わりました。,Work - Scope,polite,business,"<ruby class=""vocab"">事業<rt><span class=""pitch-h"">じ</span><span class=""pitch-l"">ぎょ</span><span class=""pitch-l"">う</span></rt></ruby>"
以前の形に戻しました。,I reverted it to how it was before.,以前,以前【いぜん】の形【かたち】に戻【もど】しました。,Work - Schedule,polite,previously,"<ruby class=""vocab"">以前<rt><span class=""pitch-h"">い</span><span class=""pitch-l"">ぜ</span><span class=""pitch-l"">ん</span></rt></ruby>"
分類の体系を作り直しました。,I rebuilt the classification scheme.,体系,分類【ぶんるい】の体系【たいけい】を作【つく】り直【なお】しました。,Work - Data,polite,"system, scheme","<ruby class=""vocab"">体系<rt><span class=""pitch-l"">た</span><span class=""pitch-h"">い</span><span class=""pitch-h"">け</span><span class=""pitch-h"">い</span></rt></ruby>"
全然問題ありません。,No problem at all.,全然,全然【ぜんぜん】問題【もんだい】ありません。,Work - Comms,polite,not at all,"<ruby class=""vocab"">全然<rt><span class=""pitch-l"">ぜ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぜ</span><span class=""pitch-h"">ん</span></rt></ruby>"
大きいファイルは分割してください。,Please split large files.,分割,大【おお】きいファイルは分割【ぶんかつ】してください。,Work - Data,polite,splitting,"<ruby class=""vocab"">分割<rt><span class=""pitch-l"">ぶ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">か</span><span class=""pitch-h"">つ</span></rt></ruby>"
まず分類の基準を決めます。,First we'll set the classification criteria.,分類,まず分類【ぶんるい】の基準【きじゅん】を決【き】めます。,Work - Data,polite,classification,"<ruby class=""vocab"">分類<rt><span class=""pitch-l"">ぶ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">る</span><span class=""pitch-h"">い</span></rt></ruby>"
目標には到達していません。,We haven't reached the target.,到達,目標【もくひょう】には到達【とうたつ】していません。,Work - Process,polite,reaching,"<ruby class=""vocab"">到達<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">う</span><span class=""pitch-h"">た</span><span class=""pitch-h"">つ</span></rt></ruby>"
この方が効率がいいです。,This way is more efficient.,効率,この方【ほう】が効率【こうりつ】がいいです。,Work - Process,polite,efficiency,"<ruby class=""vocab"">効率<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">り</span><span class=""pitch-h"">つ</span></rt></ruby>"
動画を撮って共有します。,I'll record a video and share it.,動画,動画【どうが】を撮【と】って共有【きょうゆう】します。,Work - Comms,polite,video,"<ruby class=""vocab"">動画<rt><span class=""pitch-l"">ど</span><span class=""pitch-h"">う</span><span class=""pitch-h"">が</span></rt></ruby>"
実行の回数に制限があります。,There's a limit on the number of runs.,回数,実行【じっこう】の回数【かいすう】に制限【せいげん】があります。,Work - Access,polite,number of times,"<ruby class=""vocab"">回数<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">い</span><span class=""pitch-h"">す</span><span class=""pitch-l"">う</span></rt></ruby>"
値を固定して試しました。,I tested with the value fixed.,固定,値【あたい】を固定【こてい】して試【ため】しました。,Work - Data,polite,fixing,"<ruby class=""vocab"">固定<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
専門ではないので教えてください。,"It's not my field, so please tell me.",専門,専門【せんもん】ではないので教【おし】えてください。,Work - People,polite,speciality,"<ruby class=""vocab"">専門<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">も</span><span class=""pitch-h"">ん</span></rt></ruby>"
変更の履歴を残しておきます。,I'll keep a history of the changes.,履歴,変更【へんこう】の履歴【りれき】を残【のこ】しておきます。,Work - Docs,polite,history,"<ruby class=""vocab"">履歴<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">れ</span><span class=""pitch-h"">き</span></rt></ruby>"
この項目の意味が分かりません。,I don't understand what this field means.,意味,この項目【こうもく】の意味【いみ】が分【わ】かりません。,Work - Docs,polite,meaning,"<ruby class=""vocab"">意味<rt><span class=""pitch-h"">い</span><span class=""pitch-l"">み</span></rt></ruby>"
会議に招待しておきます。,I'll send you an invite to the meeting.,招待,会議【かいぎ】に招待【しょうたい】しておきます。,Work - Comms,polite,invitation,"<ruby class=""vocab"">招待<rt><span class=""pitch-h"">しょ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">た</span><span class=""pitch-l"">い</span></rt></ruby>"
推奨の設定に戻しました。,I put the recommended settings back.,推奨,推奨【すいしょう】の設定【せってい】に戻【もど】しました。,Work - System,polite,recommended,"<ruby class=""vocab"">推奨<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">い</span><span class=""pitch-h"">しょ</span><span class=""pitch-h"">う</span></rt></ruby>"
手順の整備から始めます。,I'll start by getting the procedures in order.,整備,手順【てじゅん】の整備【せいび】から始【はじ】めます。,Work - Process,polite,putting in order,"<ruby class=""vocab"">整備<rt><span class=""pitch-h"">せ</span><span class=""pitch-l"">い</span><span class=""pitch-l"">び</span></rt></ruby>"
条件を明示しておきましょう。,Let's state the conditions explicitly.,明示,条件【じょうけん】を明示【めいじ】しておきましょう。,Work - Docs,polite,stating explicitly,"<ruby class=""vocab"">明示<rt><span class=""pitch-l"">め</span><span class=""pitch-h"">い</span><span class=""pitch-h"">じ</span></rt></ruby>"
試す期間は一週間です。,The trial period is one week.,期間,試【ため】す期間【きかん】は一【いち】週間【しゅうかん】です。,Work - Schedule,polite,period,"<ruby class=""vocab"">期間<rt><span class=""pitch-h"">き</span><span class=""pitch-l"">か</span><span class=""pitch-l"">ん</span></rt></ruby>"
本当に助かりました。,That really helped.,本当,本当【ほんとう】に助【たす】かりました。,Work - Comms,polite,really,"<ruby class=""vocab"">本当<rt><span class=""pitch-l"">ほ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">と</span><span class=""pitch-h"">う</span></rt></ruby>"
標準のやり方に合わせます。,I'll follow the standard way.,標準,標準【ひょうじゅん】のやり方【かた】に合【あ】わせます。,Work - Process,polite,standard,"<ruby class=""vocab"">標準<rt><span class=""pitch-l"">ひょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">じゅ</span><span class=""pitch-h"">ん</span></rt></ruby>"
分かり次第、共有します。,I'll share it as soon as I know.,次第,分【わ】かり次第【しだい】、共有【きょうゆう】します。,Work - Schedule,polite,as soon as,"<ruby class=""vocab"">次第<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">い</span></rt></ruby>"
水曜の午後なら空いています。,I'm free Wednesday afternoon.,水曜,水曜【すいよう】の午後【ごご】なら空【あ】いています。,Work - Schedule,polite,Wednesday,"<ruby class=""vocab"">水曜<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">い</span><span class=""pitch-h"">よ</span><span class=""pitch-l"">う</span></rt></ruby>"
テストの分が混入していました。,Test entries had got mixed in.,混入,テストの分【ぶん】が混入【こんにゅう】していました。,Work - Problem,polite,mixing in,"<ruby class=""vocab"">混入<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">にゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
手順書を用意しておきます。,I'll have the instructions ready.,用意,手順【てじゅん】書【しょ】を用意【ようい】しておきます。,Work - Process,polite,getting ready,"<ruby class=""vocab"">用意<rt><span class=""pitch-h"">よ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">い</span></rt></ruby>"
該当するデータが見つかりません。,I can't find any matching data.,該当,該当【がいとう】するデータが見【み】つかりません。,Work - Data,polite,applicable,"<ruby class=""vocab"">該当<rt><span class=""pitch-l"">が</span><span class=""pitch-h"">い</span><span class=""pitch-h"">と</span><span class=""pitch-h"">う</span></rt></ruby>"
議論が長くなりそうです。,This discussion looks like it'll run long.,議論,議論【ぎろん】が長【なが】くなりそうです。,Work - Comms,polite,discussion,"<ruby class=""vocab"">議論<rt><span class=""pitch-h"">ぎ</span><span class=""pitch-l"">ろ</span><span class=""pitch-l"">ん</span></rt></ruby>"
進行はこちらでやります。,I'll run the session.,進行,進行【しんこう】はこちらでやります。,Work - Comms,polite,"running, progress","<ruby class=""vocab"">進行<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">う</span></rt></ruby>"
道具の選定から始めます。,I'll start by picking the tools.,選定,道具【どうぐ】の選定【せんてい】から始【はじ】めます。,Work - Process,polite,selection,"<ruby class=""vocab"">選定<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
同じ内容が重複しています。,The same content is duplicated.,重複,同【おな】じ内容【ないよう】が重複【ちょうふく】しています。,Work - Data,polite,duplication,"<ruby class=""vocab"">重複<rt><span class=""pitch-l"">ちょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ふ</span><span class=""pitch-h"">く</span></rt></ruby>"
金額が合っているか見てください。,Please check whether the amount is right.,金額,金額【きんがく】が合【あ】っているか見【み】てください。,Work - Money,polite,amount,"<ruby class=""vocab"">金額<rt><span class=""pitch-l"">き</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">が</span><span class=""pitch-h"">く</span></rt></ruby>"
検査の結果は陽性でした。,The test came back positive.,陽性,検査【けんさ】の結果【けっか】は陽性【ようせい】でした。,Work - Quality,polite,positive,"<ruby class=""vocab"">陽性<rt><span class=""pitch-l"">よ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">い</span></rt></ruby>"
競合の動きも見ています。,We're watching what competitors do too.,競合,競合【きょうごう】の動【うご】きも見【み】ています。,Work - People,polite,competitor,"<ruby class=""vocab"">競合<rt><span class=""pitch-l"">きょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ご</span><span class=""pitch-h"">う</span></rt></ruby>"
今月の成果をまとめました。,I summed up this month's results.,成果,今月【こんげつ】の成果【せいか】をまとめました。,Work - Process,polite,"results, outcome","<ruby class=""vocab"">成果<rt><span class=""pitch-h"">せ</span><span class=""pitch-l"">い</span><span class=""pitch-l"">か</span></rt></ruby>"
単位が違っていました。,The unit was wrong.,単位,単位【たんい】が違【ちが】っていました。,Work - Data,polite,unit,"<ruby class=""vocab"">単位<rt><span class=""pitch-h"">た</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">い</span></rt></ruby>"
明日は収録の予定です。,Recording is scheduled for tomorrow.,収録,明日【あす】は収録【しゅうろく】の予定【よてい】です。,Work - Schedule,polite,recording session,"<ruby class=""vocab"">収録<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ろ</span><span class=""pitch-h"">く</span></rt></ruby>"
言語は日本語と英語です。,The languages are Japanese and English.,言語,言語【げんご】は日本語【にほんご】と英語【えいご】です。,Work - Comms,polite,language,"<ruby class=""vocab"">言語<rt><span class=""pitch-h"">げ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ご</span></rt></ruby>"
午後は面接が入っています。,I have an interview this afternoon.,面接,午後【ごご】は面接【めんせつ】が入【はい】っています。,Work - People,polite,interview,"<ruby class=""vocab"">面接<rt><span class=""pitch-l"">め</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">つ</span></rt></ruby>"
料金の計算を直しました。,I fixed the fee calculation.,料金,料金【りょうきん】の計算【けいさん】を直【なお】しました。,Work - Money,polite,fee,"<ruby class=""vocab"">料金<rt><span class=""pitch-h"">りょ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">き</span><span class=""pitch-l"">ん</span></rt></ruby>"
漢字の読みが違っています。,The reading of the kanji is wrong.,漢字,漢字【かんじ】の読【よ】みが違【ちが】っています。,Work - Docs,polite,kanji,"<ruby class=""vocab"">漢字<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">じ</span></rt></ruby>"
行数が多すぎて読めません。,There are too many lines to read.,行数,行数【ぎょうすう】が多【おお】すぎて読【よ】めません。,Work - Docs,polite,line count,"<ruby class=""vocab"">行数<rt><span class=""pitch-l"">ぎょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">す</span><span class=""pitch-l"">う</span></rt></ruby>"
一時的に止めておきます。,I'll stop it temporarily.,一時,一時【いちじ】的【てき】に止【と】めておきます。,Work - System,polite,temporary,"<ruby class=""vocab"">一時<rt>いちじ</rt></ruby>"
一度停止してから戻します。,I'll stop it once and bring it back.,停止,一【いち】度【ど】停止【ていし】してから戻【もど】します。,Work - System,polite,stopping,"<ruby class=""vocab"">停止<rt><span class=""pitch-l"">て</span><span class=""pitch-h"">い</span><span class=""pitch-h"">し</span></rt></ruby>"
条件の充足を確認しました。,I checked that the conditions are met.,充足,条件【じょうけん】の充足【じゅうそく】を確認【かくにん】しました。,Work - Quality,polite,being met,"<ruby class=""vocab"">充足<rt><span class=""pitch-l"">じゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">そ</span><span class=""pitch-h"">く</span></rt></ruby>"
大きい作業は分解しましょう。,Let's break big tasks down.,分解,大【おお】きい作業【さぎょう】は分解【ぶんかい】しましょう。,Work - Process,polite,breaking down,"<ruby class=""vocab"">分解<rt><span class=""pitch-l"">ぶ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">か</span><span class=""pitch-h"">い</span></rt></ruby>"
初回だけ時間がかかります。,Only the first run is slow.,初回,初回【しょかい】だけ時間【じかん】がかかります。,Work - System,polite,first time,"<ruby class=""vocab"">初回<rt><span class=""pitch-l"">しょ</span><span class=""pitch-h"">か</span><span class=""pitch-h"">い</span></rt></ruby>"
単価が上がっています。,The unit price has gone up.,単価,単価【たんか】が上【あ】がっています。,Work - Money,polite,unit price,"<ruby class=""vocab"">単価<rt><span class=""pitch-h"">た</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">か</span></rt></ruby>"
その点は同意します。,I agree on that point.,同意,その点【てん】は同意【どうい】します。,Work - Comms,polite,agreement,"<ruby class=""vocab"">同意<rt><span class=""pitch-l"">ど</span><span class=""pitch-h"">う</span><span class=""pitch-h"">い</span></rt></ruby>"
品質の向上につながります。,It leads to better quality.,向上,品質【ひんしつ】の向上【こうじょう】につながります。,Work - Quality,polite,improvement,"<ruby class=""vocab"">向上<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">じょ</span><span class=""pitch-h"">う</span></rt></ruby>"
商談の前に数字をそろえます。,I'll get the numbers lined up before the sales meeting.,商談,商談【しょうだん】の前【まえ】に数字【すうじ】をそろえます。,Work - People,polite,sales meeting,"<ruby class=""vocab"">商談<rt><span class=""pitch-l"">しょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">ん</span></rt></ruby>"
学習の時間も取りたいです。,I'd like time for learning too.,学習,学習【がくしゅう】の時間【じかん】も取【と】りたいです。,Work - Process,polite,learning,"<ruby class=""vocab"">学習<rt><span class=""pitch-l"">が</span><span class=""pitch-h"">く</span><span class=""pitch-h"">しゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
実現できるか調べてみます。,I'll look into whether it's feasible.,実現,実現【じつげん】できるか調【しら】べてみます。,Work - Process,polite,realisation,"<ruby class=""vocab"">実現<rt><span class=""pitch-l"">じ</span><span class=""pitch-h"">つ</span><span class=""pitch-h"">げ</span><span class=""pitch-h"">ん</span></rt></ruby>"
あとで投稿しておきます。,I'll post it later.,投稿,あとで投稿【とうこう】しておきます。,Work - Comms,polite,posting,"<ruby class=""vocab"">投稿<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">う</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">う</span></rt></ruby>"
改修に一週間かかります。,The rework will take a week.,改修,改修【かいしゅう】に一【いち】週間【しゅうかん】かかります。,Work - Process,polite,rework,"<ruby class=""vocab"">改修<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">い</span><span class=""pitch-h"">しゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
来週発表する予定です。,I'm due to present next week.,発表,来週【らいしゅう】発表【はっぴょう】する予定【よてい】です。,Work - Comms,polite,presentation,"<ruby class=""vocab"">発表<rt><span class=""pitch-l"">は</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">ぴょ</span><span class=""pitch-h"">う</span></rt></ruby>"
直近の分だけ見ました。,I only looked at the most recent ones.,直近,直近【ちょっきん】の分【ぶん】だけ見【み】ました。,Work - Schedule,polite,most recent,"<ruby class=""vocab"">直近<rt><span class=""pitch-l"">ちょ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">き</span><span class=""pitch-h"">ん</span></rt></ruby>"
合計を算出し直しました。,I recalculated the total.,算出,合計【ごうけい】を算出【さんしゅつ】し直【なお】しました。,Work - Data,polite,calculating,"<ruby class=""vocab"">算出<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">しゅ</span><span class=""pitch-h"">つ</span></rt></ruby>"
電気の工事で止まるそうです。,Apparently it'll be down for electrical work.,電気,電気【でんき】の工事【こうじ】で止【と】まるそうです。,Work - System,polite,electricity,"<ruby class=""vocab"">電気<rt><span class=""pitch-h"">で</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">き</span></rt></ruby>"
一覧にまとめておきます。,I'll put it all in one list.,一覧,一覧【いちらん】にまとめておきます。,Work - Docs,polite,list,"<ruby class=""vocab"">一覧<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ち</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">ん</span></rt></ruby>"
両方とも試しました。,I tried both.,両方,両方【りょうほう】とも試【ため】しました。,Work - Scope,polite,both,"<ruby class=""vocab"">両方<rt><span class=""pitch-l"">りょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ほ</span><span class=""pitch-h"">う</span></rt></ruby>"
