Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
強い一貫性か結果整合性かを選んでください。,Strong consistency vs eventual.,一貫性,強【つよ】い一貫性【いっかんせい】か結果【けっか】整合性【せいごうせい】かを選【えら】んでください。,Database - Consistency,polite,consistency,"<ruby class=""vocab"">一貫性<rt>いっかんせい</rt></ruby>"
S3は結果整合性を持っています。,S3 has eventual consistency.,結果整合性,S3は結果【けっか】整合性【せいごうせい】を持【も】っています。,Database - Consistency,polite,eventual consistency,"<ruby class=""vocab"">結果整合性<rt>けっかせいごうせい</rt></ruby>"
S3は11ナインの耐久性を持っています。,S3 has 11 9s of durability.,耐久性,S3は11ナインの耐久性【たいきゅうせい】を持【も】っています。,Infrastructure - Durability,polite,durability,"<ruby class=""vocab"">耐久性<rt>たいきゅうせい</rt></ruby>"
高可用性のために設計してください。,Design for high availability.,高可用性,高【こう】可用性【かようせい】のために設計【せっけい】してください。,Infrastructure - Ha,polite,high availability,"<ruby class=""vocab"">高可用性<rt>こうかようせい</rt></ruby>"
冗長性を組み込んでください。,Build in redundancy.,冗長性,冗長性【じょうちょうせい】を組【く】み込【こ】んでください。,Infrastructure - Redundancy,polite,redundancy,"<ruby class=""vocab"">冗長性<rt>じょうちょうせい</rt></ruby>"
毎日のバックアップをスケジュールしてください。,Schedule daily backups.,バックアップ,毎日【まいにち】のバックアップをスケジュールしてください。,Infrastructure - Backup,polite,backup,"<ruby class=""vocab"">バックアップ<rt><span class=""pitch-l"">ば</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">く</span><span class=""pitch-h"">あ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">ぷ</span></rt></ruby>"
バックアップからリストアしてください。,Restore from backup.,リストア,バックアップからリストアしてください。,Infrastructure - Restore,polite,restore,"<ruby class=""vocab"">リストア<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">す</span><span class=""pitch-h"">と</span><span class=""pitch-h"">あ</span></rt></ruby>"
セキュリティは最優先事項です。,Security is our top priority.,セキュリティ,セキュリティは最【さい】優先【ゆうせん】事項【じこう】です。,Security - General,polite,security,"<ruby class=""vocab"">セキュリティ<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">きゅ</span><span class=""pitch-l"">り</span><span class=""pitch-l"">てぃ</span></rt></ruby>"
セキュリティの脆弱性を見つけました。,We found a security vulnerability.,脆弱性,セキュリティの脆弱性【ぜいじゃくせい】を見【み】つけました。,Security - Vulnerability,polite,vulnerability,"<ruby class=""vocab"">脆弱性<rt>ぜいじゃくせい</rt></ruby>"
誰かがエクスプロイトする前にパッチを当ててください。,Patch before someone exploits it.,エクスプロイト,誰【だれ】かがエクスプロイトする前【まえ】にパッチを当【あ】ててください。,Security - Vulnerability,polite,exploit,"<ruby class=""vocab"">エクスプロイト<rt><span class=""pitch-l"">え</span><span class=""pitch-h"">く</span><span class=""pitch-h"">す</span><span class=""pitch-h"">ぷ</span><span class=""pitch-h"">ろ</span><span class=""pitch-l"">い</span><span class=""pitch-l"">と</span></rt></ruby>"
攻撃の試みを検出しました。,We detected an attack attempt.,攻撃,攻撃【こうげき】の試【こころ】みを検出【けんしゅつ】しました。,Security - Attack,polite,attack,"<ruby class=""vocab"">攻撃<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">げ</span><span class=""pitch-h"">き</span></rt></ruby>"
データ侵害は発生していません。,No data breach occurred.,侵害,データ侵害【しんがい】は発生【はっせい】していません。,Security - Breach,polite,breach,"<ruby class=""vocab"">侵害<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">が</span><span class=""pitch-h"">い</span></rt></ruby>"
保存時にデータを暗号化してください。,Encrypt data at rest.,暗号化,保存【ほぞん】時【じ】にデータを暗号化【あんごうか】してください。,Security - Encryption,polite,encryption,"<ruby class=""vocab"">暗号化<rt>あんごうか</rt></ruby>"
サーバー側で復号化してください。,Decrypt on the server side.,復号化,サーバー側【がわ】で復号化【ふくごうか】してください。,Security - Encryption,polite,decrypt,"<ruby class=""vocab"">復号化<rt>ふくごうか</rt></ruby>"
AES暗号化を使ってください。,Use AES encryption.,暗号化,AES暗号化【あんごうか】を使【つか】ってください。,Security - Encryption,polite,encryption,"<ruby class=""vocab"">暗号化<rt>あんごうか</rt></ruby>"
bcryptでパスワードをハッシュ化してください。,Hash passwords with bcrypt.,ハッシュ,bcryptでパスワードをハッシュ化【か】してください。,Security - Hashing,polite,hash,"<ruby class=""vocab"">ハッシュ<rt><span class=""pitch-h"">は</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">しゅ</span></rt></ruby>"
ハッシュにソルトを追加してください。,Add a salt to the hash.,ソルト,ハッシュにソルトを追加【ついか】してください。,Security - Hashing,polite,salt,"<ruby class=""vocab"">ソルト<rt><span class=""pitch-h"">そ</span><span class=""pitch-l"">る</span><span class=""pitch-l"">と</span></rt></ruby>"
TLS 1.3を使ってください。,Use TLS 1.3.,TLS,TLS 1.3を使【つか】ってください。,Security - Tls,polite,TLS,"<span class=""vocab"">TLS</span>"
常にHTTPSを使ってください。,Always use HTTPS.,HTTPS,常【つね】にHTTPSを使【つか】ってください。,Security - Https,polite,HTTPS,"<span class=""vocab"">HTTPS</span>"
SSL証明書を更新してください。,Renew the SSL certificate.,証明書,SSL証明書【しょうめいしょ】を更新【こうしん】してください。,Security - Certificate,polite,certificate,"<ruby class=""vocab"">証明書<rt>しょうめいしょ</rt></ruby>"
二要素認証を実装してください。,Implement two-factor authentication.,二要素認証,二【に】要素【ようそ】認証【にんしょう】を実装【じっそう】してください。,Security - 2Fa,polite,2FA,"<ruby class=""vocab"">二要素認証<rt>にようそにんしょう</rt></ruby>"
このアクションの認可を確認してください。,Check authorization for this action.,認可,このアクションの認可【にんか】を確認【かくにん】してください。,Security - Authorization,polite,authorization,"<ruby class=""vocab"">認可<rt><span class=""pitch-l"">に</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">か</span></rt></ruby>"
ロールベースのアクセス制御を実装してください。,Implement role-based access control.,アクセス制御,ロールベースのアクセス制御【せいぎょ】を実装【じっそう】してください。,Security - Access Control,polite,access control,"<ruby class=""vocab"">アクセス制御<rt>せいぎょ</rt></ruby>"
権限にはRBACを使ってください。,Use RBAC for permissions.,RBAC,権限【けんげん】にはRBACを使【つか】ってください。,Security - Rbac,polite,RBAC,"<span class=""vocab"">RBAC</span>"
ユーザーには権限がありません。,Users don't have permission.,権限,ユーザーには権限【けんげん】がありません。,Security - Permission,polite,permission,"<ruby class=""vocab"">権限<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">げ</span><span class=""pitch-l"">ん</span></rt></ruby>"
最小権限の原則を使ってください。,Use least privilege principle.,最小権限,最小【さいしょう】権限【けんげん】の原則【げんそく】を使【つか】ってください。,Security - Least Privilege,polite,least privilege,"<ruby class=""vocab"">最小権限<rt>さいしょうけんげん</rt></ruby>"
認証情報をリポジトリにコミットしないでください。,Don't commit credentials to the repository.,認証情報,認証【にんしょう】情報【じょうほう】をリポジトリにコミットしないでください。,Security - Credentials,polite,credentials,"<ruby class=""vocab"">認証情報<rt>にんしょうじょうほう</rt></ruby>"
トークンの有効期限が切れました。,The token is expired.,有効期限,トークンの有効【ゆうこう】期限【きげん】が切【き】れました。,Security - Token,polite,expiration,"<ruby class=""vocab"">有効期限<rt>ゆうこうきげん</rt></ruby>"
ログアウト時にセッションを無効化してください。,Invalidate the session on logout.,セッション,ログアウト時【じ】にセッションを無効化【むこうか】してください。,Security - Session,polite,session,"<ruby class=""vocab"">セッション<rt><span class=""pitch-h"">せ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
トークンをCookieに保存してください。,Store the token in a cookie.,Cookie,トークンをCookieに保存【ほぞん】してください。,Security - Cookie,polite,Cookie,"<span class=""vocab"">Cookie</span>"
XSSを防ぐために入力をサニタイズしてください。,Sanitize input to prevent XSS.,XSS,XSSを防【ふせ】ぐために入力【にゅうりょく】をサニタイズしてください。,Security - Xss,polite,XSS,"<span class=""vocab"">XSS</span>"
CSRF保護を追加してください。,Add CSRF protection.,CSRF,CSRF保護【ほご】を追加【ついか】してください。,Security - Csrf,polite,CSRF,"<span class=""vocab"">CSRF</span>"
パラメータ化されたクエリを使ってください。,Use parameterized queries.,パラメータ化,パラメータ化【か】されたクエリを使【つか】ってください。,Security - Injection Prevention,polite,parameterize,"<ruby class=""vocab"">パラメータ化<rt>か</rt></ruby>"
コマンドインジェクションを防いでください。,Prevent command injection.,インジェクション,コマンドインジェクションを防【ふせ】いでください。,Security - Injection,polite,injection,"<ruby class=""vocab"">インジェクション<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">じぇ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
すべてのユーザー入力をサニタイズしてください。,Sanitize all user input.,サニタイズ,すべてのユーザー入力【にゅうりょく】をサニタイズしてください。,Security - Input Validation,polite,sanitize,"<span class=""vocab"">サニタイズ</span>"
サーバーで入力を検証してください。,Validate input on the server.,検証,サーバーで入力【にゅうりょく】を検証【けんしょう】してください。,Data - Validation,polite,verification,"<ruby class=""vocab"">検証<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">しょ</span><span class=""pitch-h"">う</span></rt></ruby>"
特殊文字をエスケープしてください。,Escape special characters.,エスケープ,特殊【とくしゅ】文字【もじ】をエスケープしてください。,Other - Escape,polite,escape,"<ruby class=""vocab"">エスケープ<rt><span class=""pitch-l"">え</span><span class=""pitch-h"">す</span><span class=""pitch-h"">け</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ぷ</span></rt></ruby>"
許可値にはホワイトリストを使ってください。,Use a whitelist for allowed values.,ホワイトリスト,許可【きょか】値【ち】にはホワイトリストを使【つか】ってください。,Security - Whitelist,polite,whitelist,"<span class=""vocab"">ホワイトリスト</span>"
既知の悪いIPをブラックリストに追加してください。,Blacklist known bad IPs.,ブラックリスト,既知【きち】の悪【わる】いIPをブラックリストに追加【ついか】してください。,Security - Blacklist,polite,blacklist,"<ruby class=""vocab"">ブラックリスト<rt><span class=""pitch-l"">ぶ</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">く</span><span class=""pitch-h"">り</span><span class=""pitch-l"">す</span><span class=""pitch-l"">と</span></rt></ruby>"
ファイアウォールルールを設定してください。,Configure the firewall rules.,ファイアウォール,ファイアウォールルールを設定【せってい】してください。,Infrastructure - Firewall,polite,firewall,"<ruby class=""vocab"">ファイアウォール<rt><span class=""pitch-l"">ふぁ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">あ</span><span class=""pitch-h"">うぉ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">る</span></rt></ruby>"
保護のためにWAFをデプロイしてください。,Deploy a WAF for protection.,WAF,保護【ほご】のためにWAFをデプロイしてください。,Security - Waf,polite,WAF (firewall),"<span class=""vocab"">WAF</span>"
DDoS攻撃を受けています。,We're under DDoS attack.,DDoS,DDoS攻撃【こうげき】を受【う】けています。,Security - Ddos,polite,DDoS (attack),"<span class=""vocab"">DDoS</span>"
レート制限を実装してください。,Implement rate limiting.,レート制限,レート制限【せいげん】を実装【じっそう】してください。,Security - Rate Limiting,polite,rate limit,"<ruby class=""vocab"">レート制限<rt>せいげん</rt></ruby>"
過度のリクエストをスロットルしてください。,Throttle excessive requests.,スロットル,過度【かど】のリクエストをスロットルしてください。,Security - Rate Limiting,polite,throttle,"<ruby class=""vocab"">スロットル<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">ろ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">と</span><span class=""pitch-l"">る</span></rt></ruby>"
監査ログを有効にしてください。,Enable audit logging.,監査,監査【かんさ】ログを有効【ゆうこう】にしてください。,Security - Audit,polite,audit,"<ruby class=""vocab"">監査<rt><span class=""pitch-h"">か</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">さ</span></rt></ruby>"
コンプライアンス要件を満たしてください。,Meet compliance requirements.,コンプライアンス,コンプライアンス要件【ようけん】を満【み】たしてください。,Security - Compliance,polite,compliance,"<ruby class=""vocab"">コンプライアンス<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぷ</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">い</span><span class=""pitch-l"">あ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">す</span></rt></ruby>"
GDPRコンプライアンスを確保してください。,Ensure GDPR compliance.,GDPR,GDPRコンプライアンスを確保【かくほ】してください。,Security - Compliance,polite,GDPR,"<span class=""vocab"">GDPR</span>"
PCIコンプライアントです。,We're PCI compliant.,PCI,PCIコンプライアントです。,Security - Compliance,polite,PCI,"<span class=""vocab"">PCI</span>"
SOC 2監査に合格してください。,Pass the SOC 2 audit.,SOC 2,SOC 2監査【かんさ】に合格【ごうかく】してください。,Security - Compliance,polite,SOC 2,"<span class=""vocab"">SOC 2</span>"
ペネトレーションテストをスケジュールしてください。,Schedule a pen test.,ペネトレーションテスト,ペネトレーションテストをスケジュールしてください。,Security - Pen Test,polite,penetration test,"<span class=""vocab"">ペネトレーションテスト</span>"
脆弱性スキャンを実行してください。,Run a vulnerability scan.,脆弱性スキャン,脆弱性【ぜいじゃくせい】スキャンを実行【じっこう】してください。,Security - Scan,polite,vulnerability scan,"<ruby class=""vocab"">脆弱性スキャン<rt>ぜいじゃくせいスキャン</rt></ruby>"
シークレットをログに記録しないでください。,Never log secrets.,シークレット,シークレットをログに記録【きろく】しないでください。,Security - Secret,polite,secret,"<ruby class=""vocab"">シークレット<rt><span class=""pitch-h"">し</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">く</span><span class=""pitch-l"">れ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">と</span></rt></ruby>"
キーローテーションを実装してください。,Implement key rotation.,キーローテーション,キーローテーションを実装【じっそう】してください。,Security - Key Rotation,polite,key rotation,"<span class=""vocab"">キーローテーション</span>"
すべてのユーザーにMFAを有効にしてください。,Enable MFA for all users.,MFA,すべてのユーザーにMFAを有効【ゆうこう】にしてください。,Security - Mfa,polite,MFA (multi-factor),"<span class=""vocab"">MFA</span>"
OktaでSSOを使ってください。,Use SSO with Okta.,SSO,OktaでSSOを使【つか】ってください。,Security - Sso,polite,SSO (single sign-on),"<span class=""vocab"">SSO</span>"
エンタープライズ向けにSAMLを統合してください。,Integrate SAML for enterprise.,SAML,エンタープライズ向【む】けにSAMLを統合【とうごう】してください。,Security - Saml,polite,SAML,"<span class=""vocab"">SAML</span>"
認証にはOAuth 2.0を使ってください。,Use OAuth 2.0 for auth.,OAuth,認証【にんしょう】にはOAuth 2.0を使【つか】ってください。,Security - Oauth,polite,OAuth,"<span class=""vocab"">OAuth</span>"
フロントエンドで働いています。,I work on the frontend.,フロントエンド,フロントエンドで働【はたら】いています。,Frontend - General,polite,frontend,"<span class=""vocab"">フロントエンド</span>"
バックエンドチームが助けてくれます。,The backend team will help.,バックエンド,バックエンドチームが助【たす】けてくれます。,Backend - General,polite,backend,"<span class=""vocab"">バックエンド</span>"
フルスタック開発者が必要です。,We need a fullstack developer.,フルスタック,フルスタック開発者【かいはつしゃ】が必要【ひつよう】です。,Development - Fullstack,polite,full stack,"<span class=""vocab"">フルスタック</span>"
UIデザインを改善してください。,Improve the UI design.,UI,UIデザインを改善【かいぜん】してください。,Frontend - Ui,polite,UI,"<span class=""vocab"">UI</span>"
より良いUXに集中してください。,Focus on better UX.,UX,より良【よ】いUXに集中【しゅうちゅう】してください。,Frontend - Ux,polite,UX,"<span class=""vocab"">UX</span>"
再利用可能なコンポーネントを作成してください。,Create a reusable component.,コンポーネント,再利用【さいりよう】可能【かのう】なコンポーネントを作成【さくせい】してください。,Architecture - Component,polite,component,"<ruby class=""vocab"">コンポーネント<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぽ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ね</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">と</span></rt></ruby>"
propsでデータを渡してください。,Pass data via props.,props,propsでデータを渡【わた】してください。,Frontend - React,polite,props,"<span class=""vocab"">props</span>"
コンポーネントのstateを管理してください。,Manage component state.,state,コンポーネントのstateを管理【かんり】してください。,Frontend - React,polite,state,"<span class=""vocab"">state</span>"
カスタムhookを使ってください。,Use a custom hook.,hook,カスタムhookを使【つか】ってください。,Frontend - React,polite,hook,"<span class=""vocab"">hook</span>"
コンポーネントが再レンダリングされます。,The component re-renders.,レンダリング,コンポーネントが再【さい】レンダリングされます。,Frontend - Rendering,polite,rendering,"<ruby class=""vocab"">レンダリング<rt><span class=""pitch-h"">れ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">だ</span><span class=""pitch-l"">り</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ぐ</span></rt></ruby>"
Reactは仮想DOMを使います。,React uses virtual DOM.,仮想DOM,Reactは仮想【かそう】DOMを使【つか】います。,Frontend - React,polite,virtual DOM,"<ruby class=""vocab"">仮想DOM<rt>かそうDOM</rt></ruby>"
DOMを直接操作してください。,Manipulate the DOM directly.,DOM,DOMを直接【ちょくせつ】操作【そうさ】してください。,Frontend - Dom,polite,DOM,"<span class=""vocab"">DOM</span>"
クリックイベントを処理してください。,Handle the click event.,イベント,クリックイベントを処理【しょり】してください。,Frontend - Event,polite,event,"<ruby class=""vocab"">イベント<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">べ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">と</span></rt></ruby>"
イベントリスナーを追加してください。,Add an event listener.,リスナー,イベントリスナーを追加【ついか】してください。,Frontend - Event,polite,listener,"<ruby class=""vocab"">リスナー<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">す</span><span class=""pitch-h"">な</span><span class=""pitch-h"">ー</span></rt></ruby>"
イベントハンドラーを書いてください。,Write an event handler.,ハンドラー,イベントハンドラーを書【か】いてください。,Frontend - Event,polite,handler,"<ruby class=""vocab"">ハンドラー<rt><span class=""pitch-h"">は</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ど</span><span class=""pitch-l"">ら</span><span class=""pitch-l"">ー</span></rt></ruby>"
双方向データバインディングを使ってください。,Use two-way data binding.,バインディング,双方向【そうほうこう】データバインディングを使【つか】ってください。,Frontend - Binding,polite,binding,"<ruby class=""vocab"">バインディング<rt><span class=""pitch-l"">ば</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">でぃ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぐ</span></rt></ruby>"
ライフサイクルメソッドを使ってください。,Use lifecycle methods.,ライフサイクル,ライフサイクルメソッドを使【つか】ってください。,Frontend - Lifecycle,polite,lifecycle,"<span class=""vocab"">ライフサイクル</span>"
マウント時にデータをフェッチしてください。,Fetch data on mount.,マウント,マウント時【じ】にデータをフェッチしてください。,Frontend - Lifecycle,polite,mount,"<ruby class=""vocab"">マウント<rt><span class=""pitch-l"">ま</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">と</span></rt></ruby>"
アンマウント時にクリーンアップしてください。,Clean up on unmount.,アンマウント,アンマウント時【じ】にクリーンアップしてください。,Frontend - Lifecycle,polite,unmount,"<span class=""vocab"">アンマウント</span>"
SEOにはSSRを使ってください。,Use SSR for SEO.,SSR,SEOにはSSRを使【つか】ってください。,Frontend - Ssr,polite,SSR (server rendering),"<span class=""vocab"">SSR</span>"
CSRは初回後より速く読み込みます。,CSR loads faster after initial.,CSR,CSRは初回【しょかい】後【ご】より速【はや】く読【よ】み込【こ】みます。,Frontend - Csr,polite,CSR (client rendering),"<span class=""vocab"">CSR</span>"
ハイドレーションはクライアントで行われます。,Hydration happens on client.,ハイドレーション,ハイドレーションはクライアントで行【おこな】われます。,Frontend - Hydration,polite,hydration,"<ruby class=""vocab"">ハイドレーション<rt><span class=""pitch-l"">は</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">れ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
遅延読み込みを実装してください。,Implement lazy loading.,遅延読み込み,遅延【ちえん】読【よ】み込【こ】みを実装【じっそう】してください。,Frontend - Performance,polite,lazy loading,"<ruby class=""vocab"">遅延読み込み<rt>ちえんよみこみ</rt></ruby>"
コード分割を使ってください。,Use code splitting.,コード分割,コード分割【ぶんかつ】を使【つか】ってください。,Frontend - Performance,polite,code splitting,"<ruby class=""vocab"">コード分割<rt>ぶんかつ</rt></ruby>"
バンドルサイズが大きすぎます。,The bundle size is too large.,バンドル,バンドルサイズが大【おお】きすぎます。,Frontend - Build,polite,bundle,"<ruby class=""vocab"">バンドル<rt><span class=""pitch-l"">ば</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">る</span></rt></ruby>"
本番用にJavaScriptを最小化してください。,Minify JavaScript for production.,最小化,本番【ほんばん】用【よう】にJavaScriptを最小化【さいしょうか】してください。,Frontend - Build,polite,minimize,"<ruby class=""vocab"">最小化<rt>さいしょうか</rt></ruby>"
TypeScriptをJSにトランスパイルしてください。,Transpile TypeScript to JS.,トランスパイル,TypeScriptをJSにトランスパイルしてください。,Frontend - Build,polite,transpile,"<span class=""vocab"">トランスパイル</span>"
webpackを設定してください。,Configure webpack.,webpack,webpackを設定【せってい】してください。,Frontend - Build,polite,webpack,"<span class=""vocab"">webpack</span>"
