Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
ストリーミングを有効にすると応答の体感速度が向上します。,Enabling streaming improves the perceived response speed.,ストリーミング,ストリーミングを有効【ゆうこう】にすると応答【おうとう】の体感速度【たいかんそくど】が向上【こうじょう】します。,AI - Streaming,polite,streaming,"<ruby class=""vocab"">ストリーミング<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">と</span><span class=""pitch-h"">り</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">み</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぐ</span></rt></ruby>"
チケットの自動分類にAIモデルを導入しましょう。,Let's introduce an AI model for automatic ticket classification.,分類,チケットの自動分類【じどうぶんるい】にAIモデルを導入【どうにゅう】しましょう。,AI - Classification,polite,classification,"<ruby class=""vocab"">分類<rt><span class=""pitch-l"">じ</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ぶ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">る</span><span class=""pitch-h"">い</span></rt></ruby>"
長い議事録をAIで要約してからチームに共有しています。,I summarize long meeting minutes with AI before sharing with the team.,要約,長【なが】い議事録【ぎじろく】をAIで要約【ようやく】してからチームに共有【きょうゆう】しています。,AI - Summarization,polite,summarization,"<ruby class=""vocab"">要約<rt><span class=""pitch-l"">よ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">や</span><span class=""pitch-h"">く</span></rt></ruby>"
APIの呼び出しコストが予算を超えたので最適化が必要です。,"API call costs exceeded the budget, so optimization is needed.",コスト,APIの呼【よ】び出【だ】しコストが予算【よさん】を超【こ】えたので最適化【さいてきか】が必要【ひつよう】です。,AI - Cost,polite,cost,"<ruby class=""vocab"">コスト<rt><span class=""pitch-h"">こ</span><span class=""pitch-l"">す</span><span class=""pitch-l"">と</span></rt></ruby>"
タスクの要件に合ったモデルを選定する基準を決めましょう。,Let's establish criteria for selecting a model that fits the task requirements.,選定,タスクの要件【ようけん】に合【あ】ったモデルを選定【せんてい】する基準【きじゅん】を決【き】めましょう。,AI - Model Selection,polite,selection,"<ruby class=""vocab"">選定<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
適切な評価指標を定めてからモデルを比較しましょう。,Let's define appropriate evaluation metrics before comparing models.,評価指標,適切【てきせつ】な評価指標【ひょうかしひょう】を定【さだ】めてからモデルを比較【ひかく】しましょう。,AI - Evaluation Metrics,polite,evaluation metric,"<ruby class=""vocab"">評価指標<rt>ひょうかしひょう</rt></ruby>"
温度パラメータを0に設定すると出力の再現性が高まります。,Setting the temperature parameter to 0 increases output reproducibility.,再現性,温度【おんど】パラメータを0に設定【せってい】すると出力【しゅつりょく】の再現性【さいげんせい】が高【たか】まります。,AI - Reproducibility,polite,reproducibility,"<ruby class=""vocab"">再現性<rt>さいげんせい</rt></ruby>"
AIが失敗した場合のフォールバック処理を実装してください。,Please implement fallback handling for when the AI fails.,フォールバック,AIが失敗【しっぱい】した場合【ばあい】のフォールバック処理【しょり】を実装【じっそう】してください。,AI - Fallback,polite,fallback,"<span class=""vocab"">フォールバック</span>"
ユーザー入力の前処理でノイズを除去してから推論します。,We remove noise through preprocessing of user input before inference.,前処理,ユーザー入力【にゅうりょく】の前処理【まえしょり】でノイズを除去【じょきょ】してから推論【すいろん】します。,AI - Preprocessing,polite,preprocessing,"<ruby class=""vocab"">前処理<rt>まえしょり</rt></ruby>"
モデルの出力に後処理を加えてフォーマットを整えます。,We apply postprocessing to the model's output to format it properly.,後処理,モデルの出力【しゅつりょく】に後処理【あとしょり】を加【くわ】えてフォーマットを整【ととの】えます。,AI - Postprocessing,polite,postprocessing,"<ruby class=""vocab"">後処理<rt>あとしょり</rt></ruby>"
キーワード検索ではなく意味検索でドキュメントを探せるようにしましょう。,Let's enable finding documents using semantic search instead of keyword search.,意味検索,キーワード検索【けんさく】ではなく意味検索【いみけんさく】でドキュメントを探【さが】せるようにしましょう。,AI - Semantic Search,polite,semantic search,"<ruby class=""vocab"">意味検索<rt>いみけんさく</rt></ruby>"
思考連鎖を使うと複雑な推論タスクの精度が上がります。,Using chain of thought improves accuracy on complex reasoning tasks.,思考連鎖,思考連鎖【しこうれんさ】を使【つか】うと複雑【ふくざつ】な推論【すいろん】タスクの精度【せいど】が上【あ】がります。,AI - Chain of Thought,polite,chain of thought,"<ruby class=""vocab"">思考連鎖<rt>しこうれんさ</rt></ruby>"
創造的な文章には温度を高く設定し正確さが必要なら低くします。,Set the temperature high for creative text and low when accuracy is needed.,温度,創造的【そうぞうてき】な文章【ぶんしょう】には温度【おんど】を高【たか】く設定【せってい】し正確【せいかく】さが必要【ひつよう】なら低【ひく】くします。,AI - Temperature,polite,temperature,"<ruby class=""vocab"">温度<rt><span class=""pitch-h"">お</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ど</span></rt></ruby>"
過学習を防ぐためにバリデーションデータで定期的に検証しています。,We regularly verify with validation data to prevent overfitting.,過学習,過学習【かがくしゅう】を防【ふせ】ぐためにバリデーションデータで定期的【ていきてき】に検証【けんしょう】しています。,AI - Overfitting,polite,overfitting,"<ruby class=""vocab"">過学習<rt>かがくしゅう</rt></ruby>"
評価用のデータセットを整備してから実験を開始しましょう。,Let's prepare the evaluation dataset before starting experiments.,データセット,評価用【ひょうかよう】のデータセットを整備【せいび】してから実験【じっけん】を開始【かいし】しましょう。,AI - Dataset,polite,dataset,"<span class=""vocab"">データセット</span>"
マルチモーダルモデルなら画像とテキストの両方を入力できます。,"With a multimodal model, you can input both images and text.",マルチモーダル,マルチモーダルモデルなら画像【がぞう】とテキストの両方【りょうほう】を入力【にゅうりょく】できます。,AI - Multimodal,polite,multimodal,"<ruby class=""vocab"">マルチモーダル<rt><span class=""pitch-l"">ま</span><span class=""pitch-h"">る</span><span class=""pitch-h"">ち</span><span class=""pitch-h"">も</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">だ</span><span class=""pitch-l"">る</span></rt></ruby>"
プロンプトキャッシュでAPIコストを大幅に削減できました。,We were able to significantly reduce API costs with prompt caching.,プロンプトキャッシュ,プロンプトキャッシュでAPIコストを大幅【おおはば】に削減【さくげん】できました。,AI - Prompt Caching,polite,prompt caching,"<span class=""vocab"">プロンプトキャッシュ</span>"
複数のエージェントを連携させて複雑なワークフローを自動化しています。,We automate complex workflows by coordinating multiple agents.,連携,複数【ふくすう】のエージェントを連携【れんけい】させて複雑【ふくざつ】なワークフローを自動化【じどうか】しています。,AI - Orchestration,polite,coordinate / orchestrate,"<ruby class=""vocab"">連携<rt><span class=""pitch-l"">れ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">け</span><span class=""pitch-h"">い</span></rt></ruby>"
推論コストを抑えるために軽量モデルで十分か検証しましょう。,Let's verify whether a lightweight model is sufficient to keep inference costs down.,軽量,推論【すいろん】コストを抑【おさ】えるために軽量【けいりょう】モデルで十分【じゅうぶん】か検証【けんしょう】しましょう。,AI - Lightweight,polite,lightweight,"<ruby class=""vocab"">軽量<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">い</span><span class=""pitch-h"">りょ</span><span class=""pitch-h"">う</span></rt></ruby>"
エージェントの挙動をサンドボックス環境でテストしてください。,Please test the agent's behavior in a sandbox environment.,サンドボックス,エージェントの挙動【きょどう】をサンドボックス環境【かんきょう】でテストしてください。,AI - Sandbox,polite,sandbox,"<span class=""vocab"">サンドボックス</span>"
ゼロショットで試してから必要ならフューショットに切り替えましょう。,Let's try zero-shot first and switch to few-shot if needed.,ゼロショット,ゼロショットで試【ため】してから必要【ひつよう】ならフューショットに切【き】り替【か】えましょう。,AI - Zero-shot,polite,zero-shot,"<span class=""vocab"">ゼロショット</span>"
