Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
等級が一つ上がりました。,I went up one grade.,等級,等級【とうきゅう】が一【ひと】つ上【あ】がりました。,Career - Promotion,polite,grade / rank,"<ruby class=""vocab"">等級<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">う</span><span class=""pitch-h"">きゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
昇給の査定は年2回です。,Raise assessments happen twice a year.,査定,昇給【しょうきゅう】の査定【さてい】は年【ねん】2回【かい】です。,Career - Compensation,polite,assessment,"<ruby class=""vocab"">査定<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
賞与は6月と12月に支給されます。,Bonuses are paid in June and December.,賞与,賞与【しょうよ】は6月【がつ】と12月【がつ】に支給【しきゅう】されます。,Career - Compensation,polite,bonus,"<ruby class=""vocab"">賞与<rt><span class=""pitch-h"">しょ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">よ</span></rt></ruby>"
来期はリーダー職に挑戦したいです。,Next term I want to try for a lead role.,来期,来期【らいき】はリーダー職【しょく】に挑戦【ちょうせん】したいです。,Career - Goals,polite,next term,"<ruby class=""vocab"">来期<rt><span class=""pitch-h"">ら</span><span class=""pitch-l"">い</span><span class=""pitch-l"">き</span></rt></ruby>"
フィードバックを真摯に受け止めます。,I'll take the feedback seriously.,真摯に,フィードバックを真摯【しんし】に受【う】け止【と】めます。,Career - Review,polite,sincerely / earnestly,"<ruby class=""vocab"">真摯に<rt>しんしに</rt></ruby>"
強みと課題を整理しました。,I organized my strengths and areas to improve.,整理,強【つよ】みと課題【かだい】を整理【せいり】しました。,Career - Review,polite,organize / sort out,"<ruby class=""vocab"">整理<rt><span class=""pitch-h"">せ</span><span class=""pitch-l"">い</span><span class=""pitch-l"">り</span></rt></ruby>"
評価制度について人事に確認します。,I'll check with HR about the evaluation system.,人事,評価【ひょうか】制度【せいど】について人事【じんじ】に確認【かくにん】します。,Hr - General,polite,HR (department),"<ruby class=""vocab"">人事<rt><span class=""pitch-h"">じ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">じ</span></rt></ruby>"
給与明細を確認してください。,Check your pay slip.,給与明細,給与【きゅうよ】明細【めいさい】を確認【かくにん】してください。,Career - Compensation,polite,pay slip,"<ruby class=""vocab"">給与明細<rt>きゅうよめいさい</rt></ruby>"
1on1で相談したいことがあります。,There's something I want to discuss in our 1on1.,相談,1on1で相談【そうだん】したいことがあります。,Career - 1on1,polite,consult / discuss,"<ruby class=""vocab"">相談<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">ん</span></rt></ruby>"
最近、業務量が多くて少し大変です。,Lately the workload has been a bit much.,業務量,最近【さいきん】、業務量【ぎょうむりょう】が多【おお】くて少【すこ】し大変【たいへん】です。,Career - 1on1,polite,workload,"<ruby class=""vocab"">業務量<rt>ぎょうむりょう</rt></ruby>"
キャリアの方向性について悩んでいます。,I'm unsure about my career direction.,悩んで,キャリアの方向性【ほうこうせい】について悩【なや】んでいます。,Career - 1on1,polite,worried / torn,"<ruby class=""vocab"">悩んで<rt>なやんで</rt></ruby>"
もっと裁量が欲しいです。,I'd like more autonomy.,裁量,もっと裁量【さいりょう】が欲【ほ】しいです。,Career - 1on1,polite,discretion / autonomy,"<ruby class=""vocab"">裁量<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">りょ</span><span class=""pitch-h"">う</span></rt></ruby>"
今の業務にやりがいを感じています。,I find my current work rewarding.,やりがい,今【いま】の業務【ぎょうむ】にやりがいを感【かん】じています。,Career - 1on1,polite,sense of fulfillment,"<span class=""vocab""><span class=""pitch-l"">や</span><span class=""pitch-h"">り</span><span class=""pitch-h"">が</span><span class=""pitch-h"">い</span></span>"
チーム異動の希望を出しました。,I put in a request for a team transfer.,異動,チーム異動【いどう】の希望【きぼう】を出【だ】しました。,Career - 1on1,polite,transfer (internal),"<ruby class=""vocab"">異動<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">う</span></rt></ruby>"
率直に言っていただいて大丈夫です。,Feel free to be blunt with me.,率直に,率直【そっちょく】に言【い】っていただいて大丈夫【だいじょうぶ】です。,Career - 1on1,polite,frankly,"<ruby class=""vocab"">率直に<rt>そっちょくに</rt></ruby>"
期待値をすり合わせたいです。,I'd like to align on expectations.,すり合わせ,期待値【きたいち】をすり合【あ】わせたいです。,Career - 1on1,polite,alignment (of views),"<ruby class=""vocab"">すり合わせ<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">り</span><span class=""pitch-h"">あ</span><span class=""pitch-h"">わ</span><span class=""pitch-h"">せ</span></rt></ruby>"
年末調整の書類を提出してください。,Submit your year-end tax adjustment forms.,年末調整,年末【ねんまつ】調整【ちょうせい】の書類【しょるい】を提出【ていしゅつ】してください。,Hr - Procedures,polite,year-end tax adjustment,"<ruby class=""vocab"">年末調整<rt>ねんまつちょうせい</rt></ruby>"
健康診断の予約をお願いします。,Book your health checkup.,健康診断,健康【けんこう】診断【しんだん】の予約【よやく】をお願【ねが】いします。,Hr - Procedures,polite,health checkup,"<ruby class=""vocab"">健康診断<rt>けんこうしんだん</rt></ruby>"
入社手続きはほぼ完了しました。,Onboarding paperwork is mostly done.,入社手続き,入社【にゅうしゃ】手続【てつづ】きはほぼ完了【かんりょう】しました。,Hr - Procedures,polite,joining procedures,"<ruby class=""vocab"">入社手続き<rt>にゅうしゃてつづき</rt></ruby>"
社内研修に参加してきました。,I attended the internal training.,社内研修,社内【しゃない】研修【けんしゅう】に参加【さんか】してきました。,Office - Training,polite,internal training,"<ruby class=""vocab"">社内研修<rt>しゃないけんしゅう</rt></ruby>"
福利厚生でジムが安く使えます。,The gym is discounted through our benefits.,福利厚生,福利【ふくり】厚生【こうせい】でジムが安【やす】く使【つか】えます。,Hr - Benefits,polite,employee benefits,"<ruby class=""vocab"">福利厚生<rt>ふくりこうせい</rt></ruby>"
社員証を忘れたので入館証を借りました。,"Forgot my badge, borrowed a visitor pass.",社員証,社員証【しゃいんしょう】を忘【わす】れたので入館証【にゅうかんしょう】を借【か】りました。,Office - General,polite,employee ID,"<ruby class=""vocab"">社員証<rt>しゃいんしょう</rt></ruby>"
来月、席替えがあるそうです。,Apparently there's a seat shuffle next month.,席替え,来月【らいげつ】、席替【せきが】えがあるそうです。,Office - General,polite,seat change,"<ruby class=""vocab"">席替え<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">き</span><span class=""pitch-h"">が</span><span class=""pitch-h"">え</span></rt></ruby>"
歓迎会は金曜の19時からです。,The welcome party is Friday at 7pm.,歓迎会,歓迎会【かんげいかい】は金曜【きんよう】の19時【じ】からです。,Office - Events,polite,welcome party,"<ruby class=""vocab"">歓迎会<rt>かんげいかい</rt></ruby>"
飲み会は自由参加です。,The drinking party is optional.,飲み会,飲【の】み会【かい】は自由【じゆう】参加【さんか】です。,Office - Events,polite,drinking party,"<ruby class=""vocab"">飲み会<rt><span class=""pitch-l"">の</span><span class=""pitch-h"">み</span><span class=""pitch-h"">か</span><span class=""pitch-h"">い</span></rt></ruby>"
退職の挨拶メールが届きました。,A farewell email arrived.,退職,退職【たいしょく】の挨拶【あいさつ】メールが届【とど】きました。,Hr - General,polite,resignation,"<ruby class=""vocab"">退職<rt><span class=""pitch-l"">た</span><span class=""pitch-h"">い</span><span class=""pitch-h"">しょ</span><span class=""pitch-h"">く</span></rt></ruby>"
朝会は9時半からです。,Morning meeting starts at 9:30.,朝会,朝会【あさかい】は9時半【じはん】からです。,Office - Meetings,polite,morning meeting,"<ruby class=""vocab"">朝会<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">か</span><span class=""pitch-h"">い</span></rt></ruby>"
全社会議で発表があります。,There's an announcement at the all-hands.,全社会議,全社【ぜんしゃ】会議【かいぎ】で発表【はっぴょう】があります。,Office - Meetings,polite,company-wide meeting,"<ruby class=""vocab"">全社会議<rt>ぜんしゃかいぎ</rt></ruby>"
部署をまたいだ調整が必要です。,We need cross-department coordination.,またいだ,部署【ぶしょ】をまたいだ調整【ちょうせい】が必要【ひつよう】です。,Office - Coordination,polite,across (departments),"<span class=""vocab"">またいだ</span>"
承認フローが長くて時間がかかります。,The approval flow is long and slow.,承認フロー,承認【しょうにん】フローが長【なが】くて時間【じかん】がかかります。,Office - Process,polite,approval flow,"<ruby class=""vocab"">承認フロー<rt>しょうにんふろー</rt></ruby>"
稟議を上げる必要があります。,We need to submit it for internal approval.,稟議,稟議【りんぎ】を上【あ】げる必要【ひつよう】があります。,Office - Process,polite,ringi (approval request),"<ruby class=""vocab"">稟議<rt><span class=""pitch-h"">り</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ぎ</span></rt></ruby>"
上長の承認をもらってください。,Get your manager's approval.,上長,上長【じょうちょう】の承認【しょうにん】をもらってください。,Office - Process,polite,one's superior,"<ruby class=""vocab"">上長<rt><span class=""pitch-l"">じょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ちょ</span><span class=""pitch-h"">う</span></rt></ruby>"
総務に問い合わせてください。,Ask general affairs.,総務,総務【そうむ】に問【と】い合【あ】わせてください。,Office - Departments,polite,general affairs,"<ruby class=""vocab"">総務<rt><span class=""pitch-h"">そ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">む</span></rt></ruby>"
情シスにPCの交換を依頼しました。,I asked IT to replace my laptop.,情シス,情【じょう】シスにPCの交換【こうかん】を依頼【いらい】しました。,Office - Departments,polite,corporate IT,"<ruby class=""vocab"">情シス<rt>じょうしす</rt></ruby>"
会議室を13時から1時間押さえました。,Booked a meeting room from 1pm for an hour.,押さえました,会議室【かいぎしつ】を13時【じ】から1時間【じかん】押【お】さえました。,Office - Meetings,polite,reserved / secured,"<ruby class=""vocab"">押さえました<rt>おさえました</rt></ruby>"
お先に失礼します。,Excuse me for leaving first.,失礼します,お先【さき】に失礼【しつれい】します。,Office - Greetings,keigo,excuse me (leaving),"<ruby class=""vocab"">失礼します<rt>しつれいします</rt></ruby>"
引き続きよろしくお願いします。,Thanks for your continued support.,引き続き,引【ひ】き続【つづ】きよろしくお願【ねが】いします。,Office - Greetings,polite,continuing on,"<ruby class=""vocab"">引き続き<rt><span class=""pitch-l"">ひ</span><span class=""pitch-h"">き</span><span class=""pitch-h"">つ</span><span class=""pitch-h"">づ</span><span class=""pitch-l"">き</span></rt></ruby>"
社内Wikiの就業規則を確認してください。,Check the work rules on the internal wiki.,就業規則,社内【しゃない】Wikiの就業【しゅうぎょう】規則【きそく】を確認【かくにん】してください。,Hr - Procedures,polite,work regulations,"<ruby class=""vocab"">就業規則<rt>しゅうぎょうきそく</rt></ruby>"
副業は申請すれば可能です。,Side jobs are allowed if you apply.,副業,副業【ふくぎょう】は申請【しんせい】すれば可能【かのう】です。,Hr - Procedures,polite,side job,"<ruby class=""vocab"">副業<rt><span class=""pitch-l"">ふ</span><span class=""pitch-h"">く</span><span class=""pitch-h"">ぎょ</span><span class=""pitch-h"">う</span></rt></ruby>"
評価の結果に納得しています。,I'm satisfied with my evaluation result.,納得,評価【ひょうか】の結果【けっか】に納得【なっとく】しています。,Career - Review,polite,acceptance / conviction,"<ruby class=""vocab"">納得<rt><span class=""pitch-l"">な</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">と</span><span class=""pitch-h"">く</span></rt></ruby>"
