Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
結論から言うと、間に合います。,Bottom line: we'll make it.,結論から,結論【けつろん】から言【い】うと、間【ま】に合【あ】います。,Meeting - Explain,polite,conclusion first,"<ruby class=""vocab"">結論から<rt>けつろんから</rt></ruby>"
前提として、予算は決まっています。,"As a premise, the budget is fixed.",前提として,前提【ぜんてい】として、予算【よさん】は決【き】まっています。,Meeting - Explain,polite,as a premise,"<ruby class=""vocab"">前提として<rt>ぜんていとして</rt></ruby>"
逆に言うと、他は問題ありません。,"Conversely, everything else is fine.",逆に,逆【ぎゃく】に言【い】うと、他【ほか】は問題【もんだい】ありません。,Meeting - Explain,polite,conversely,"<ruby class=""vocab"">逆に<rt>ぎゃくに</rt></ruby>"
一方で、コストは増えます。,"On the other hand, costs go up.",一方で,一方【いっぽう】で、コストは増【ふ】えます。,Meeting - Explain,polite,on the other hand,"<ruby class=""vocab"">一方で<rt>いっぽうで</rt></ruby>"
余談ですが、これは来月の話です。,"As a side note, this is for next month.",余談,余談【よだん】ですが、これは来月【らいげつ】の話【はなし】です。,Meeting - Add,polite,digression / side note,"<ruby class=""vocab"">余談<rt><span class=""pitch-l"">よ</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">ん</span></rt></ruby>"
要するに、人手が足りません。,"In short, we're understaffed.",要するに,要【よう】するに、人手【ひとで】が足【た】りません。,Meeting - Explain,polite,in short,"<ruby class=""vocab"">要するに<rt>ようするに</rt></ruby>"
具体例を挙げます。,Let me give a concrete example.,具体例,具体例【ぐたいれい】を挙【あ】げます。,Meeting - Explain,polite,concrete example,"<ruby class=""vocab"">具体例<rt>ぐたいれい</rt></ruby>"
ここで一度区切りましょう。,Let's pause here for a moment.,区切り,ここで一度【いちど】区切【くぎ】りましょう。,Meeting - Facilitate,polite,break point,"<ruby class=""vocab"">区切り<rt><span class=""pitch-l"">く</span><span class=""pitch-h"">ぎ</span><span class=""pitch-h"">り</span></rt></ruby>"
残り5分です。,Five minutes left.,残り,残【のこ】り5分【ふん】です。,Meeting - Time,polite,remaining,"<ruby class=""vocab"">残り<rt><span class=""pitch-l"">の</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">り</span></rt></ruby>"
時間になりましたので始めましょう。,"It's time, let's get started.",時間になりました,時間【じかん】になりましたので始【はじ】めましょう。,Meeting - Open,polite,time has come,"<ruby class=""vocab"">時間になりました<rt>じかんになりました</rt></ruby>"
全員そろいましたか。,Is everyone here?,そろいました,全員【ぜんいん】そろいましたか。,Meeting - Open,polite,all present,"<span class=""vocab"">そろいました</span>"
録画を開始しますね。,Starting the recording.,録画,録画【ろくが】を開始【かいし】しますね。,Meeting - Open,polite,recording,"<ruby class=""vocab"">録画<rt><span class=""pitch-l"">ろ</span><span class=""pitch-h"">く</span><span class=""pitch-h"">が</span></rt></ruby>"
メモ係は私がやります。,I'll be the note-taker.,メモ係,メモ係【がかり】は私【わたし】がやります。,Meeting - Open,polite,note-taker,"<ruby class=""vocab"">メモ係<rt>がかり</rt></ruby>"
本日の論点は2つです。,There are two points to discuss today.,論点,本日【ほんじつ】の論点【ろんてん】は2つです。,Meeting - Open,polite,discussion point,"<ruby class=""vocab"">論点<rt><span class=""pitch-l"">ろ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">て</span><span class=""pitch-l"">ん</span></rt></ruby>"
まず方向性を決めましょう。,Let's decide the general direction first.,方向性,まず方向性【ほうこうせい】を決【き】めましょう。,Meeting - Decide,polite,direction / general policy,"<ruby class=""vocab"">方向性<rt>ほうこうせい</rt></ruby>"
決めの問題だと思います。,I think it's just a judgment call.,決めの問題,決【き】めの問題【もんだい】だと思【おも】います。,Meeting - Decide,polite,judgment call,"<ruby class=""vocab"">決めの問題<rt>きめのもんだい</rt></ruby>"
多数決にしましょうか。,Shall we put it to a vote?,多数決,多数決【たすうけつ】にしましょうか。,Meeting - Decide,polite,majority vote,"<ruby class=""vocab"">多数決<rt>たすうけつ</rt></ruby>"
私はどちらかというと反対です。,"If anything, I'm against it.",どちらかというと,私【わたし】はどちらかというと反対【はんたい】です。,Meeting - Disagree,polite,if anything,"<span class=""vocab"">どちらかというと</span>"
おっしゃる通りです。,You're absolutely right.,おっしゃる通り,おっしゃる通【とお】りです。,Meeting - Agree,keigo,as you say (keigo),"<ruby class=""vocab"">おっしゃる通り<rt>おっしゃるとおり</rt></ruby>"
ご認識の通りです。,That's correct.,ご認識,ご認識【にんしき】の通【とお】りです。,Meeting - Agree,keigo,your understanding (keigo),"<ruby class=""vocab"">ご認識<rt>にんしき</rt></ruby>"
そこは引っかかりますね。,That part bothers me.,引っかかり,そこは引【ひ】っかかりますね。,Meeting - Concern,polite,snag / bother,"<ruby class=""vocab"">引っかかり<rt><span class=""pitch-l"">ひ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">か</span><span class=""pitch-h"">か</span><span class=""pitch-h"">り</span></rt></ruby>"
リスクを洗い出しましょう。,Let's flush out the risks.,洗い出し,リスクを洗【あら】い出【だ】しましょう。,Meeting - Plan,polite,flush out / enumerate,"<ruby class=""vocab"">洗い出し<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">い</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">し</span></rt></ruby>"
たたき台を作ってきました。,I made a rough draft to discuss.,たたき台,たたき台【だい】を作【つく】ってきました。,Meeting - Plan,polite,rough draft (strawman),"<ruby class=""vocab"">たたき台<rt><span class=""pitch-l"">だ</span><span class=""pitch-h"">い</span></rt></ruby>"
巻きで進めましょう。,Let's speed it up.,巻きで,巻【ま】きで進【すす】めましょう。,Meeting - Facilitate,polite,hurry up (jargon),"<ruby class=""vocab"">巻きで<rt>まきで</rt></ruby>"
議題に戻りましょう。,Let's get back on topic.,議題,議題【ぎだい】に戻【もど】りましょう。,Meeting - Facilitate,polite,agenda item,"<ruby class=""vocab"">議題<rt><span class=""pitch-l"">ぎ</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">い</span></rt></ruby>"
脱線してすみません。,Sorry for going off track.,脱線,脱線【だっせん】してすみません。,Meeting - Apologize,polite,derail,"<ruby class=""vocab"">脱線<rt><span class=""pitch-l"">だ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">ん</span></rt></ruby>"
今の説明で伝わりましたか。,Did that explanation make sense?,伝わりました,今【いま】の説明【せつめい】で伝【つた】わりましたか。,Meeting - Confirm,polite,got across,"<ruby class=""vocab"">伝わりました<rt>つたわりました</rt></ruby>"
うまく説明できていなかったらすみません。,Sorry if I explained that poorly.,うまく,うまく説明【せつめい】できていなかったらすみません。,Meeting - Apologize,polite,well / properly,"<span class=""vocab""><span class=""pitch-l"">う</span><span class=""pitch-h"">ま</span><span class=""pitch-l"">く</span></span>"
私の理解では、まだ未対応です。,My understanding is it's not handled yet.,私の理解,私【わたし】の理解【りかい】では、まだ未対応【みたいおう】です。,Meeting - Explain,polite,my understanding,"<ruby class=""vocab"">私の理解<rt>わたしのりかい</rt></ruby>"
確認ですが、期限は金曜ですよね。,"Just to confirm, the deadline is Friday, right?",確認ですが,確認【かくにん】ですが、期限【きげん】は金曜【きんよう】ですよね。,Meeting - Confirm,polite,just confirming,"<ruby class=""vocab"">確認ですが<rt>かくにんですが</rt></ruby>"
質問の意図を確認してもいいですか。,May I check what you're asking?,意図,質問【しつもん】の意図【いと】を確認【かくにん】してもいいですか。,Meeting - Clarify,polite,intent,"<ruby class=""vocab"">意図<rt><span class=""pitch-h"">い</span><span class=""pitch-l"">と</span></rt></ruby>"
たしかにそういう見方もありますね。,That's certainly one way to see it.,見方,たしかにそういう見方【みかた】もありますね。,Meeting - Acknowledge,polite,point of view,"<ruby class=""vocab"">見方<rt>みかた</rt></ruby>"
なるほど、勉強になります。,"I see, that's good to know.",勉強になります,なるほど、勉強【べんきょう】になります。,Meeting - Acknowledge,polite,learning experience,"<ruby class=""vocab"">勉強になります<rt>べんきょうになります</rt></ruby>"
ありがとうございます、助かります。,"Thanks, that helps.",助かります,ありがとうございます、助【たす】かります。,Meeting - Thanks,polite,that helps (polite),"<ruby class=""vocab"">助かります<rt>たすかります</rt></ruby>"
その場合はどうなりますか。,What happens in that case?,その場合,その場合【ばあい】はどうなりますか。,Meeting - Question,polite,in that case,"<ruby class=""vocab"">その場合<rt>ばあい</rt></ruby>"
進め方のイメージはありますか。,Do you have a rough plan in mind?,進め方,進【すす】め方【かた】のイメージはありますか。,Meeting - Question,polite,way of proceeding,"<ruby class=""vocab"">進め方<rt>すすめかた</rt></ruby>"
工数はどのくらいかかりそうですか。,How much effort will it take?,工数,工数【こうすう】はどのくらいかかりそうですか。,Meeting - Estimate,polite,man-hours / effort,"<ruby class=""vocab"">工数<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">す</span><span class=""pitch-l"">う</span></rt></ruby>"
ざっくり3人日です。,Roughly three person-days.,人日,ざっくり3人日【にんにち】です。,Meeting - Estimate,polite,person-days,"<ruby class=""vocab"">人日<rt><span class=""pitch-l"">に</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">に</span><span class=""pitch-h"">ち</span></rt></ruby>"
バッファ込みで1週間ください。,"Give me a week, buffer included.",バッファ,バッファ込【こ】みで1週間【しゅうかん】ください。,Meeting - Estimate,polite,buffer,"<ruby class=""vocab"">バッファ<rt><span class=""pitch-l"">ば</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">ふぁ</span></rt></ruby>"
見積もりが甘かったです。,My estimate was too optimistic.,甘かった,見積【みつ】もりが甘【あま】かったです。,Meeting - Estimate,polite,naive / too optimistic,"<ruby class=""vocab"">甘かった<rt>あまかった</rt></ruby>"
巻き返します。,We'll catch back up.,巻き返し,巻【ま】き返【かえ】します。,Meeting - Status,polite,catch up / recover,"<ruby class=""vocab"">巻き返し<rt><span class=""pitch-l"">ま</span><span class=""pitch-h"">き</span><span class=""pitch-h"">か</span><span class=""pitch-h"">え</span><span class=""pitch-h"">し</span></rt></ruby>"
進捗は予定通りです。,Progress is on schedule.,予定通り,進捗【しんちょく】は予定【よてい】通【どお】りです。,Meeting - Status,polite,as planned,"<ruby class=""vocab"">予定通り<rt>よていどおり</rt></ruby>"
少し遅れ気味です。,We're slightly behind.,遅れ気味,少【すこ】し遅【おく】れ気味【ぎみ】です。,Meeting - Status,polite,slightly behind,"<ruby class=""vocab"">遅れ気味<rt>おくれぎみ</rt></ruby>"
ボトルネックはレビュー待ちです。,The bottleneck is review wait time.,レビュー待ち,ボトルネックはレビュー待【ま】ちです。,Meeting - Status,polite,waiting for review,"<ruby class=""vocab"">レビュー待ち<rt>レビューまち</rt></ruby>"
依存先の対応待ちです。,Waiting on the dependency.,対応待ち,依存先【いぞんさき】の対応【たいおう】待【ま】ちです。,Meeting - Status,polite,waiting on action,"<ruby class=""vocab"">対応待ち<rt>たいおうまち</rt></ruby>"
来週から着手します。,We'll start on it next week.,着手,来週【らいしゅう】から着手【ちゃくしゅ】します。,Meeting - Plan,polite,start work,"<ruby class=""vocab"">着手<rt><span class=""pitch-h"">ちゃ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">しゅ</span></rt></ruby>"
優先順位を整理しましょう。,Let's sort out the priorities.,優先順位,優先【ゆうせん】順位【じゅんい】を整理【せいり】しましょう。,Meeting - Plan,polite,priority order,"<ruby class=""vocab"">優先順位<rt>ゆうせんじゅんい</rt></ruby>"
スコープを絞りましょう。,Let's narrow the scope.,絞り,スコープを絞【しぼ】りましょう。,Meeting - Plan,polite,narrow down,"<ruby class=""vocab"">絞り<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">ぼ</span><span class=""pitch-h"">り</span></rt></ruby>"
段階的にリリースしましょう。,Let's release it in stages.,段階的,段階的【だんかいてき】にリリースしましょう。,Meeting - Plan,polite,step by step,"<ruby class=""vocab"">段階的<rt>だんかいてき</rt></ruby>"
走りながら考えましょう。,Let's figure it out as we go.,走りながら,走【はし】りながら考【かんが】えましょう。,Meeting - Plan,polite,iterating as we go,"<ruby class=""vocab"">走りながら<rt>はしりながら</rt></ruby>"
落とし所を探しましょう。,Let's find a compromise.,落とし所,落【お】とし所【どころ】を探【さが】しましょう。,Meeting - Decide,polite,landing point (compromise),"<ruby class=""vocab"">落とし所<rt><span class=""pitch-l"">お</span><span class=""pitch-h"">と</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">ろ</span></rt></ruby>"
温度感を教えてください。,How urgent is this for you?,温度感,温度感【おんどかん】を教【おし】えてください。,Meeting - Question,polite,sense of urgency,"<ruby class=""vocab"">温度感<rt>おんどかん</rt></ruby>"
肌感では問題なさそうです。,My gut says it is fine.,肌感,肌感【はだかん】では問題【もんだい】なさそうです。,Meeting - Opinion,polite,gut feeling,"<ruby class=""vocab"">肌感<rt><span class=""pitch-l"">は</span><span class=""pitch-h"">だ</span><span class=""pitch-l"">か</span><span class=""pitch-l"">ん</span></rt></ruby>"
ベストエフォートで対応します。,We'll handle it best-effort.,ベストエフォート,ベストエフォートで対応【たいおう】します。,Meeting - Commit,polite,best effort,"<span class=""vocab"">ベストエフォート</span>"
確約はできません。,I can't promise that.,確約,確約【かくやく】はできません。,Meeting - Commit,polite,firm commitment,"<ruby class=""vocab"">確約<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">く</span><span class=""pitch-h"">や</span><span class=""pitch-h"">く</span></rt></ruby>"
持ち越しにしましょう。,Let's carry it over.,持ち越し,持【も】ち越【こ】しにしましょう。,Meeting - Defer,polite,carry over,"<ruby class=""vocab"">持ち越し<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">ち</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">し</span></rt></ruby>"
来週のアジェンダに入れておきます。,I'll put it on next week's agenda.,入れておきます,来週【らいしゅう】のアジェンダに入【い】れておきます。,Meeting - Follow-Up,polite,will add (in advance),"<ruby class=""vocab"">入れておきます<rt>いれておきます</rt></ruby>"
今日決まったことをまとめます。,Let me sum up what we decided today.,まとめます,今日【きょう】決【き】まったことをまとめます。,Meeting - Close,polite,summarize,"<span class=""vocab"">まとめます</span>"
次回は来週の火曜です。,Next time is Tuesday next week.,次回,次回【じかい】は来週【らいしゅう】の火曜【かよう】です。,Meeting - Close,polite,next time,"<ruby class=""vocab"">次回<rt><span class=""pitch-h"">じ</span><span class=""pitch-l"">か</span><span class=""pitch-l"">い</span></rt></ruby>"
今日はここまでにしましょう。,Let's call it here today.,ここまで,今日【きょう】はここまでにしましょう。,Meeting - Close,polite,up to here,"<span class=""vocab"">ここまで</span>"
お時間ある方は残ってください。,"Those with time, please stay on.",残って,お時間【じかん】ある方【かた】は残【のこ】ってください。,Meeting - Close,polite,stay,"<ruby class=""vocab"">残って<rt>のこって</rt></ruby>"
何かあればSlackでお願いします。,"Anything else, ping me on Slack.",何かあれば,何【なに】かあればSlackでお願【ねが】いします。,Meeting - Close,polite,if anything comes up,"<ruby class=""vocab"">何かあれば<rt>なにかあれば</rt></ruby>"
異論がなければこれで確定します。,"If no objections, this is final.",確定,異論【いろん】がなければこれで確定【かくてい】します。,Meeting - Decide,polite,finalize,"<ruby class=""vocab"">確定<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">く</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
ほかに観点があればお願いします。,"If there are other angles, please share.",観点,ほかに観点【かんてん】があればお願【ねが】いします。,Meeting - Facilitate,polite,viewpoint,"<ruby class=""vocab"">観点<rt><span class=""pitch-h"">か</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">て</span><span class=""pitch-l"">ん</span></rt></ruby>"
少し巻き戻していいですか。,Can we rewind a bit?,巻き戻し,少【すこ】し巻【ま】き戻【もど】していいですか。,Meeting - Clarify,polite,rewind,"<ruby class=""vocab"">巻き戻し<rt><span class=""pitch-l"">ま</span><span class=""pitch-h"">き</span><span class=""pitch-h"">も</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">し</span></rt></ruby>"
先ほどの点に補足します。,Let me add to the earlier point.,先ほど,先【さき】ほどの点【てん】に補足【ほそく】します。,Meeting - Add,polite,earlier / a moment ago,"<ruby class=""vocab"">先ほど<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">き</span><span class=""pitch-h"">ほ</span><span class=""pitch-h"">ど</span></rt></ruby>"
資料を投影します。,I'll put the doc up on screen.,投影,資料【しりょう】を投影【とうえい】します。,Meeting - Present,polite,project (on screen),"<ruby class=""vocab"">投影<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">う</span><span class=""pitch-h"">え</span><span class=""pitch-h"">い</span></rt></ruby>"
手元で資料を開いてください。,Open the doc on your end.,手元,手元【てもと】で資料【しりょう】を開【ひら】いてください。,Meeting - Present,polite,at hand / your end,"<ruby class=""vocab"">手元<rt><span class=""pitch-l"">て</span><span class=""pitch-h"">も</span><span class=""pitch-h"">と</span></rt></ruby>"
口頭ですみません、後で文書化します。,"Sorry it's only verbal, I'll write it up.",口頭,口頭【こうとう】ですみません、後【あと】で文書化【ぶんしょか】します。,Meeting - Apologize,polite,verbal,"<ruby class=""vocab"">口頭<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">と</span><span class=""pitch-h"">う</span></rt></ruby>"
音声が途切れ途切れです。,Your audio is choppy.,途切れ途切れ,音声【おんせい】が途切【とぎ】れ途切【とぎ】れです。,Meeting - Call,polite,choppy,"<ruby class=""vocab"">途切れ途切れ<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">ぎ</span><span class=""pitch-h"">れ</span><span class=""pitch-h"">と</span><span class=""pitch-l"">ぎ</span><span class=""pitch-l"">れ</span></rt></ruby>"
一度入り直します。,I'll rejoin the call.,入り直し,一度【いちど】入【はい】り直【なお】します。,Meeting - Call,polite,rejoin,"<ruby class=""vocab"">入り直し<rt>はいりなおし</rt></ruby>"
電波が悪いのでカメラを切ります。,"Bad connection, turning my camera off.",電波,電波【でんぱ】が悪【わる】いのでカメラを切【き】ります。,Meeting - Call,polite,signal,"<ruby class=""vocab"">電波<rt><span class=""pitch-h"">で</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ぱ</span></rt></ruby>"
少々お待ちください。,"One moment, please.",少々,少々【しょうしょう】お待【ま】ちください。,Meeting - Wait,keigo,a moment (formal),"<ruby class=""vocab"">少々<rt><span class=""pitch-h"">しょ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">う</span></rt></ruby>"
日程を再調整させてください。,Let me reschedule.,再調整,日程【にってい】を再調整【さいちょうせい】させてください。,Meeting - Schedule,polite,readjust,"<ruby class=""vocab"">再調整<rt>さいちょうせい</rt></ruby>"
30分後ろ倒しでお願いします。,"Push it back 30 minutes, please.",後ろ倒し,30分【ぷん】後【うし】ろ倒【だお】しでお願【ねが】いします。,Meeting - Schedule,polite,push back (time),"<ruby class=""vocab"">後ろ倒し<rt>うしろだおし</rt></ruby>"
前倒しできますか。,Can we move it earlier?,前倒し,前倒【まえだお】しできますか。,Meeting - Schedule,polite,move up (time),"<ruby class=""vocab"">前倒し<rt><span class=""pitch-l"">ま</span><span class=""pitch-h"">え</span><span class=""pitch-h"">だ</span><span class=""pitch-h"">お</span><span class=""pitch-h"">し</span></rt></ruby>"
空き時間に入れておいてください。,Just book it in an open slot.,空き時間,空【あ】き時間【じかん】に入【い】れておいてください。,Meeting - Schedule,polite,open slot,"<ruby class=""vocab"">空き時間<rt>あきじかん</rt></ruby>"
出欠の確認をお願いします。,Please confirm attendance.,出欠,出欠【しゅっけつ】の確認【かくにん】をお願【ねが】いします。,Meeting - Schedule,polite,attendance,"<ruby class=""vocab"">出欠<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">け</span><span class=""pitch-h"">つ</span></rt></ruby>"
任意参加です。,Attendance is optional.,任意参加,任意【にんい】参加【さんか】です。,Meeting - Schedule,polite,optional attendance,"<ruby class=""vocab"">任意参加<rt>にんいさんか</rt></ruby>"
お忙しい中ありがとうございました。,Thanks for making the time.,お忙しい中,お忙【いそが】しい中【なか】ありがとうございました。,Meeting - Close,keigo,amid your busy schedule (keigo),"<ruby class=""vocab"">お忙しい中<rt>おいそがしいなか</rt></ruby>"
