Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
リポジトリをフォークしてPRを提出してください。,Fork the repo and submit a PR.,フォーク,リポジトリをフォークしてPRを提出【ていしゅつ】してください。,Git - Fork,polite,fork,"<ruby class=""vocab"">フォーク<rt><span class=""pitch-h"">ふぉ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">く</span></rt></ruby>"
そのコミットをすぐにリバートする必要があります。,We need to revert that commit immediately.,リバート,そのコミットをすぐにリバートする必要【ひつよう】があります。,Git - Undo,polite,revert,"<span class=""vocab"">リバート</span>"
その修正をリリースブランチにチェリーピックしてもらえますか？,Can you cherry-pick that fix to the release branch?,チェリーピック,その修正【しゅうせい】をリリースブランチにチェリーピックしてもらえますか？,Git - Cherry-Pick,polite,cherry-pick,"<span class=""vocab"">チェリーピック</span>"
マージ前にコミットのスカッシュをお願いします。,Please squash your commits before merging.,スカッシュ,マージ前【まえ】にコミットのスカッシュをお願【ねが】いします。,Git - Squash,polite,squash,"<ruby class=""vocab"">スカッシュ<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">か</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">しゅ</span></rt></ruby>"
このリリースをv2.0.0としてタグ付けしてもらえますか？,Can you tag this release as v2.0.0?,タグ,このリリースをv2.0.0としてタグ付【づ】けしてもらえますか？,Git - Tag,polite,tag,"<ruby class=""vocab"">タグ<rt><span class=""pitch-h"">た</span><span class=""pitch-l"">ぐ</span></rt></ruby>"
リリースは金曜日に予定されています。,The release is scheduled for Friday.,リリース,リリースは金曜日【きんようび】に予定【よてい】されています。,Devops - Release,polite,release,"<ruby class=""vocab"">リリース<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">り</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">す</span></rt></ruby>"
どのバージョンを実行していますか？,What version are you running?,バージョン,どのバージョンを実行【じっこう】していますか？,Git - Version,polite,version,"<ruby class=""vocab"">バージョン<rt><span class=""pitch-h"">ば</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">じょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
リリース前にchangelogを更新しておいてください。,Make sure to update the changelog before release.,更新,リリース前【まえ】にchangelogを更新【こうしん】しておいてください。,Git - History,polite,update,"<ruby class=""vocab"">更新<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ん</span></rt></ruby>"
誰がこれを書いたか見るにはgit blameが便利です。,git blame is handy for seeing who wrote this.,書いた,誰【だれ】がこれを書【か】いたか見【み】るにはgit blameが便利【べんり】です。,Git - History,polite,wrote,"<ruby class=""vocab"">書いた<rt>かいた</rt></ruby>"
最近の変更についてgit logを確認してもらえますか？,Can you check the git log for recent changes?,最近,最近【さいきん】の変更【へんこう】についてgit logを確認【かくにん】してもらえますか？,Time - Past,polite,recently,"<ruby class=""vocab"">最近<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">き</span><span class=""pitch-h"">ん</span></rt></ruby>"
コミット履歴を見てみてください。,Take a look at the commit history.,履歴,コミット履歴【りれき】を見【み】てみてください。,Git - History,polite,history,"<ruby class=""vocab"">履歴<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">れ</span><span class=""pitch-h"">き</span></rt></ruby>"
変更を破棄するためにHEADにリセットしてください。,Reset to HEAD to discard changes.,破棄,変更【へんこう】を破棄【はき】するためにHEADにリセットしてください。,Other - Discard,polite,discard,"<ruby class=""vocab"">破棄<rt><span class=""pitch-h"">は</span><span class=""pitch-l"">き</span></rt></ruby>"
提出前にupstreamと同期した方がいいです。,It'd be better to sync with upstream before submitting.,同期,提出【ていしゅつ】前【まえ】にupstreamと同期【どうき】した方【ほう】がいいです。,Communication - Sync,polite,sync,"<ruby class=""vocab"">同期<rt><span class=""pitch-l"">ど</span><span class=""pitch-h"">う</span><span class=""pitch-h"">き</span></rt></ruby>"
QA後に本番にデプロイします。,We'll deploy to production after QA.,デプロイ,QA後【ご】に本番【ほんばん】にデプロイします。,Devops - Deploy,polite,deploy,"<ruby class=""vocab"">デプロイ<rt><span class=""pitch-h"">で</span><span class=""pitch-l"">ぷ</span><span class=""pitch-l"">ろ</span><span class=""pitch-l"">い</span></rt></ruby>"
型エラーのためビルドが失敗しました。,The build failed due to a type error.,失敗,型【かた】エラーのためビルドが失敗【しっぱい】しました。,Debug - Failure,polite,failure,"<ruby class=""vocab"">失敗<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">ぱ</span><span class=""pitch-h"">い</span></rt></ruby>"
プッシュ前にテストを実行しておいてください。,Make sure to run the tests before pushing.,実行,プッシュ前【まえ】にテストを実行【じっこう】しておいてください。,Development - Execute,polite,execute/run,"<ruby class=""vocab"">実行<rt><span class=""pitch-l"">じ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">う</span></rt></ruby>"
ステージングでこれをテストしましたか？,Did you test this on staging?,テスト,ステージングでこれをテストしましたか？,Testing - General,polite,test,"<ruby class=""vocab"">テスト<rt><span class=""pitch-h"">て</span><span class=""pitch-l"">す</span><span class=""pitch-l"">と</span></rt></ruby>"
午前中ずっとこれをデバッグしていました。,I spent all morning debugging this.,デバッグ,午前中【ごぜんちゅう】ずっとこれをデバッグしていました。,Debug - General,polite,debug,"<ruby class=""vocab"">デバッグ<rt><span class=""pitch-l"">で</span><span class=""pitch-h"">ば</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">ぐ</span></rt></ruby>"
明日新機能を実装します。,I'll implement the new feature tomorrow.,実装,明日【あした】新【しん】機能【きのう】を実装【じっそう】します。,Development - Implement,polite,implement,"<ruby class=""vocab"">実装<rt><span class=""pitch-l"">じ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">そ</span><span class=""pitch-h"">う</span></rt></ruby>"
追加する前にこれをリファクタリングすべきです。,We should refactor this before adding more.,リファクタリング,追加【ついか】する前【まえ】にこれをリファクタリングすべきです。,Code Quality - Refactoring,polite,refactoring,"<span class=""vocab"">リファクタリング</span>"
このクエリを最適化する必要があります。,We need to optimize this query.,最適化,このクエリを最適化【さいてきか】する必要【ひつよう】があります。,Performance - Optimization,polite,optimize,"<ruby class=""vocab"">最適化<rt>さいてきか</rt></ruby>"
これ用に新しいコンポーネントを作成しましょう。,Let's create a new component for this.,作成,これ用【よう】に新【あたら】しいコンポーネントを作成【さくせい】しましょう。,Development - Create,polite,create,"<ruby class=""vocab"">作成<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">く</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">い</span></rt></ruby>"
使われていないインポートを削除してもらえますか？,Can you delete the unused imports?,削除,使【つか】われていないインポートを削除【さくじょ】してもらえますか？,Development - Delete,polite,delete,"<ruby class=""vocab"">削除<rt><span class=""pitch-h"">さ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">じょ</span></rt></ruby>"
ここにエラーハンドリングの追加をお願いします。,Please add error handling here.,追加,ここにエラーハンドリングの追加【ついか】をお願【ねが】いします。,Development - Add,polite,add,"<ruby class=""vocab"">追加<rt><span class=""pitch-l"">つ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">か</span></rt></ruby>"
console.log文を取り除いてもらえますか？,Can you remove the console.log statements?,取り除いて,console.log文【ぶん】を取【と】り除【のぞ】いてもらえますか？,Development - Remove,polite,remove,"<ruby class=""vocab"">取り除いて<rt>とりのぞいて</rt></ruby>"
エンドポイントをPOSTを使うように変更してもらえますか？,Can you change the endpoint to use POST?,変更,エンドポイントをPOSTを使【つか】うように変更【へんこう】してもらえますか？,Development - Modify,polite,change/modify,"<ruby class=""vocab"">変更<rt><span class=""pitch-l"">へ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">う</span></rt></ruby>"
キャッシュを有効にするため設定を修正してもらえますか？,Can you modify the config to enable caching?,設定,キャッシュを有効【ゆうこう】にするため設定【せってい】を修正【しゅうせい】してもらえますか？,Development - Configure,polite,configure/settings,"<ruby class=""vocab"">設定<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
依存関係を最新に更新した方がいいです。,It'd be better to update the dependencies to latest.,依存関係,依存【いぞん】関係【かんけい】を最新【さいしん】に更新【こうしん】した方【ほう】がいいです。,Development - Dependencies,polite,dependency,"<ruby class=""vocab"">依存関係<rt>いぞんかんけい</rt></ruby>"
不足しているパッケージをインストールしてください。,Install the missing package.,インストール,不足【ふそく】しているパッケージをインストールしてください。,Development - Install,polite,install,"<ruby class=""vocab"">インストール<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">す</span><span class=""pitch-h"">と</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">る</span></rt></ruby>"
utilsからユーティリティ関数をインポートしてください。,Import the utility function from utils.,インポート,utilsからユーティリティ関数【かんすう】をインポートしてください。,Development - Import,polite,import,"<ruby class=""vocab"">インポート<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぽ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">と</span></rt></ruby>"
他のファイルが使えるようにこの関数をエクスポートしてもらえますか？,Can you export this function so other files can use it?,エクスポート,他【ほか】のファイルが使【つか】えるようにこの関数【かんすう】をエクスポートしてもらえますか？,Development - Export,polite,export,"<ruby class=""vocab"">エクスポート<rt><span class=""pitch-l"">え</span><span class=""pitch-h"">く</span><span class=""pitch-h"">す</span><span class=""pitch-h"">ぽ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">と</span></rt></ruby>"
ユーザーIDでAPIを呼び出してください。,Call the API with the user ID.,呼び出して,ユーザーIDでAPIを呼【よ】び出【だ】してください。,Development - Call,polite,call/invoke,"<ruby class=""vocab"">呼び出して<rt>よびだして</rt></ruby>"
ユーザーが見つからない場合はnullを返してください。,Return null if the user is not found.,返して,ユーザーが見【み】つからない場合【ばあい】はnullを返【かえ】してください。,Development - Return,polite,return,"<ruby class=""vocab"">返して<rt>かえして</rt></ruby>"
propsを子コンポーネントに渡してください。,Pass the props to the child component.,渡して,propsを子【こ】コンポーネントに渡【わた】してください。,Testing - Pass,polite,pass,"<ruby class=""vocab"">渡して<rt>わたして</rt></ruby>"
タイムアウトを30秒に設定してもらえますか？,Can you set the timeout to 30 seconds?,設定,タイムアウトを30秒【びょう】に設定【せってい】してもらえますか？,Development - Configure,polite,configure/settings,"<ruby class=""vocab"">設定<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">て</span><span class=""pitch-h"">い</span></rt></ruby>"
データベースからユーザーデータを取得してください。,Get the user data from the database.,取得,データベースからユーザーデータを取得【しゅとく】してください。,Development - Retrieve,polite,get/retrieve,"<ruby class=""vocab"">取得<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">と</span><span class=""pitch-h"">く</span></rt></ruby>"
コンポーネントがマウントされたときにデータをフェッチしてください。,Fetch the data when the component mounts.,フェッチ,コンポーネントがマウントされたときにデータをフェッチしてください。,Development - Fetch,polite,fetch,"<span class=""vocab"">フェッチ</span>"
認証トークン付きでリクエストを送信してください。,Send the request with the auth token.,送信,認証【にんしょう】トークン付【つ】きでリクエストを送信【そうしん】してください。,Development - Send,polite,send,"<ruby class=""vocab"">送信<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ん</span></rt></ruby>"
webhookを受信して処理してください。,Receive the webhook and process it.,受信,ウェブフックを受信【じゅしん】して処理【しょり】してください。,Development - Receive,polite,receive,"<ruby class=""vocab"">受信<rt><span class=""pitch-l"">じゅ</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ん</span></rt></ruby>"
エラーを適切にハンドルすべきです。,You should handle the error gracefully.,ハンドル,エラーを適切【てきせつ】にハンドルすべきです。,Development - Handle,polite,handle,"<ruby class=""vocab"">ハンドル<rt><span class=""pitch-l"">は</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">る</span></rt></ruby>"
JSONレスポンスをパースしてください。,Parse the JSON response.,パース,JSONレスポンスをパースしてください。,Development - Parse,polite,parse,"<ruby class=""vocab"">パース<rt><span class=""pitch-h"">ぱ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">す</span></rt></ruby>"
保存前に入力を検証すべきです。,You should validate the input before saving.,検証,保存【ほぞん】前【まえ】に入力【にゅうりょく】を検証【けんしょう】すべきです。,Data - Validation,polite,verification,"<ruby class=""vocab"">検証<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">しょ</span><span class=""pitch-h"">う</span></rt></ruby>"
日付をYYYY-MM-DD形式にフォーマットしてもらえますか？,Can you format the date as YYYY-MM-DD?,フォーマット,日付【ひづけ】をYYYY-MM-DD形式【けいしき】にフォーマットしてもらえますか？,Development - Format,polite,format,"<ruby class=""vocab"">フォーマット<rt><span class=""pitch-h"">ふぉ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ま</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">と</span></rt></ruby>"
チェックアウトフローにバグを見つけました。,I found a bug in the checkout flow.,バグ,チェックアウトフローにバグを見【み】つけました。,Debug - Bug,polite,bug,"<ruby class=""vocab"">バグ<rt><span class=""pitch-h"">ば</span><span class=""pitch-l"">ぐ</span></rt></ruby>"
ユーザーに500エラーが表示されています。,Users are seeing a 500 error.,エラー,ユーザーに500エラーが表示【ひょうじ】されています。,Debug - Error,polite,error,"<ruby class=""vocab"">エラー<rt><span class=""pitch-h"">え</span><span class=""pitch-l"">ら</span><span class=""pitch-l"">ー</span></rt></ruby>"
送信をタップするとアプリがクラッシュします。,The app crashes when you tap submit.,クラッシュ,送信【そうしん】をタップするとアプリがクラッシュします。,Debug - Crash,polite,crash,"<ruby class=""vocab"">クラッシュ<rt><span class=""pitch-l"">く</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">しゅ</span></rt></ruby>"
この変更は既存の機能を壊すかもしれません。,This change might break existing features.,壊す,この変更【へんこう】は既存【きそん】の機能【きのう】を壊【こわ】すかもしれません。,Debug - Break,polite,break,"<ruby class=""vocab"">壊す<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">わ</span><span class=""pitch-l"">す</span></rt></ruby>"
