Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
現在の状態はグリーンです。,Current status is green.,状態,現在【げんざい】の状態【じょうたい】はグリーンです。,Presentation - Status,polite,state,"<ruby class=""vocab"">状態<rt><span class=""pitch-l"">じょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">た</span><span class=""pitch-h"">い</span></rt></ruby>"
では簡単なデモをお見せします。,Now I'll show a quick demo.,デモ,では簡単【かんたん】なデモをお見【み】せします。,Presentation - Demo,polite,demo,"<ruby class=""vocab"">デモ<rt><span class=""pitch-h"">で</span><span class=""pitch-l"">も</span></rt></ruby>"
ウォークスルーをさせてください。,Let me do a walkthrough.,ウォークスルー,ウォークスルーをさせてください。,Presentation - Walkthrough,polite,walkthrough,"<span class=""vocab"">ウォークスルー</span>"
こちらがスクリーンショットです。,Here's a screenshot.,スクリーンショット,こちらがスクリーンショットです。,Presentation - Visual,polite,screenshot,"<span class=""vocab"">スクリーンショット</span>"
この図はフローを示しています。,This diagram shows the flow.,図,この図【ず】はフローを示【しめ】しています。,Presentation - Visual,polite,diagram,"<ruby class=""vocab"">図<rt><span class=""pitch-l"">ず</span></rt></ruby>"
このチャートでお分かりのように...,As you can see in this chart...,チャート,このチャートでお分【わ】かりのように...,Presentation - Visual,polite,chart,"<ruby class=""vocab"">チャート<rt><span class=""pitch-h"">ちゃ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">と</span></rt></ruby>"
グラフは改善を示しています。,The graph shows improvement.,グラフ,グラフは改善【かいぜん】を示【しめ】しています。,Presentation - Visual,polite,graph,"<ruby class=""vocab"">グラフ<rt><span class=""pitch-h"">ぐ</span><span class=""pitch-l"">ら</span><span class=""pitch-l"">ふ</span></rt></ruby>"
こちらが主要なメトリクスです。,Here are the key metrics.,メトリクス,こちらが主要【しゅよう】なメトリクスです。,Presentation - Data,polite,metrics,"<ruby class=""vocab"">メトリクス<rt><span class=""pitch-l"">め</span><span class=""pitch-h"">と</span><span class=""pitch-h"">り</span><span class=""pitch-l"">く</span><span class=""pitch-l"">す</span></rt></ruby>"
データが示すところによると...,The data shows that...,データ,データが示【しめ】すところによると...,Presentation - Data,polite,data,"<ruby class=""vocab"">データ<rt><span class=""pitch-h"">で</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">た</span></rt></ruby>"
こちらが結果です。,Here are the results.,結果,こちらが結果【けっか】です。,Presentation - Result,polite,result,"<ruby class=""vocab"">結果<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">か</span></rt></ruby>"
私たちの主な発見は...でした。,Our main finding was...,発見,私【わたし】たちの主【おも】な発見【はっけん】は...でした。,Presentation - Finding,polite,discovery,"<ruby class=""vocab"">発見<rt><span class=""pitch-l"">は</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">け</span><span class=""pitch-h"">ん</span></rt></ruby>"
これからの重要な洞察は...,Key insight from this...,洞察,これからの重要【じゅうよう】な洞察【どうさつ】は...,Presentation - Insight,polite,insight,"<ruby class=""vocab"">洞察<rt><span class=""pitch-l"">ど</span><span class=""pitch-h"">う</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">つ</span></rt></ruby>"
学んだことには...が含まれます。,Lessons learned include...,学んだこと,学【まな】んだことには...が含【ふく】まれます。,Presentation - Lesson,polite,lessons learned,"<ruby class=""vocab"">学んだこと<rt>まなんだこと</rt></ruby>"
一旦持ち帰って検討します。,Let me take this back and consider it.,持ち帰って,一旦【いったん】持【も】ち帰【かえ】って検討【けんとう】します。,Presentation - Q&A,polite,take back (to consider),"<ruby class=""vocab"">持ち帰って<rt>もちかえって</rt></ruby>"
私の推奨は...です。,My recommendation is...,推奨,私【わたし】の推奨【すいしょう】は...です。,Presentation - Recommendation,polite,recommended,"<ruby class=""vocab"">推奨<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">い</span><span class=""pitch-h"">しょ</span><span class=""pitch-h"">う</span></rt></ruby>"
次のステップは...です。,Next steps are...,次のステップ,次【つぎ】のステップは...です。,Presentation - Next Steps,polite,next step,"<ruby class=""vocab"">次のステップ<rt>つぎのすてっぷ</rt></ruby>"
本日のアクションアイテムは...,Action items from today...,アクションアイテム,本日【ほんじつ】のアクションアイテムは...,Presentation - Action Item,polite,action item,"<span class=""vocab"">アクションアイテム</span>"
ここまでで質問はありますか？,Any questions so far?,質問,ここまでで質問【しつもん】はありますか？,Presentation - Q&A,polite,question,"<ruby class=""vocab"">質問<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">つ</span><span class=""pitch-h"">も</span><span class=""pitch-h"">ん</span></rt></ruby>"
フィードバックをいただけると嬉しいです。,I'd love your feedback.,フィードバック,フィードバックをいただけると嬉【うれ】しいです。,Presentation - Q&A,keigo,feedback,"<ruby class=""vocab"">フィードバック<rt><span class=""pitch-l"">ふぃ</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">ば</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">く</span></rt></ruby>"
懸念点はありますか？,Any concerns?,懸念,懸念【けねん】点【てん】はありますか？,Presentation - Q&A,polite,concern,"<ruby class=""vocab"">懸念<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">ね</span><span class=""pitch-h"">ん</span></rt></ruby>"
コメントや提案はありますか？,Comments or suggestions?,コメント,コメントや提案【ていあん】はありますか？,Presentation - Q&A,polite,comment,"<ruby class=""vocab"">コメント<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">め</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">と</span></rt></ruby>"
明確化を加えさせてください。,Let me add some clarification.,明確化,明確化【めいかくか】を加【くわ】えさせてください。,Presentation - Transition,polite,clarify,"<ruby class=""vocab"">明確化<rt>めいかくか</rt></ruby>"
例えば...,For example...,例,例【たと】えば...,Presentation - Example,polite,example,"<ruby class=""vocab"">例<rt><span class=""pitch-h"">た</span><span class=""pitch-l"">と</span></rt></ruby>"
具体的にはこれは...を意味します。,"Specifically, this means...",具体的に,具体的【ぐたいてき】にはこれは...を意味【いみ】します。,Presentation - Transition,polite,specifically,"<ruby class=""vocab"">具体的に<rt>ぐたいてきに</rt></ruby>"
言い換えると...,In other words...,言い換えると,言【い】い換【か】えると...,Presentation - Transition,polite,in other words,"<ruby class=""vocab"">言い換えると<rt>いいかえると</rt></ruby>"
要約すると...,To summarize...,要約すると,要約【ようやく】すると...,Presentation - Closing,polite,in summary,"<ruby class=""vocab"">要約すると<rt>ようやくすると</rt></ruby>"
結論として...,In conclusion...,結論として,結論【けつろん】として...,Presentation - Closing,polite,in conclusion,"<ruby class=""vocab"">結論として<rt>けつろんとして</rt></ruby>"
次のトピックに移ります。,Moving on to the next topic.,次に移る,次【つぎ】のトピックに移【うつ】ります。,Presentation - Transition,polite,move on,"<ruby class=""vocab"">次に移る<rt>つぎにうつる</rt></ruby>"
そのポイントに戻ると...,Going back to that point...,戻る,そのポイントに戻【もど】ると...,Presentation - Transition,polite,return,"<ruby class=""vocab"">戻る<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">ど</span><span class=""pitch-l"">る</span></rt></ruby>"
先ほど述べたように...,As I mentioned earlier...,先ほど述べたように,先【さき】ほど述【の】べたように...,Presentation - Transition,polite,as mentioned,"<ruby class=""vocab"">先ほど述べたように<rt>さきほどのべたように</rt></ruby>"
明確にすると...,To clarify...,明確にすると,明確【めいかく】にすると...,Presentation - Transition,polite,to clarify,"<ruby class=""vocab"">明確にすると<rt>めいかくにすると</rt></ruby>"
理由を説明させてください。,Let me explain why.,説明させてください,理由【りゆう】を説明【せつめい】させてください。,Presentation - Transition,polite,let me explain,"<ruby class=""vocab"">説明させてください<rt>せつめいさせてください</rt></ruby>"
理由は...です。,The reason is...,理由は,理由【りゆう】は...です。,Presentation - Explanation,polite,the reason is,"<ruby class=""vocab"">理由は<rt>りゆうは</rt></ruby>"
これは...を意味します。,This means that...,これは意味する,これは...を意味【いみ】します。,Presentation - Explanation,polite,this means,"<ruby class=""vocab"">これは意味する<rt>これはいみする</rt></ruby>"
影響は重大です。,The impact is significant.,影響は,影響【えいきょう】は重大【じゅうだい】です。,Presentation - Impact,polite,impact,"<ruby class=""vocab"">影響は<rt>えいきょうは</rt></ruby>"
主な利点は...です。,The main benefit is...,利点は,主【おも】な利点【りてん】は...です。,Presentation - Benefit,polite,advantage,"<ruby class=""vocab"">利点は<rt>りてんは</rt></ruby>"
課題は...です。,The challenge is...,課題は,課題【かだい】は...です。,Presentation - Challenge,polite,issue,"<ruby class=""vocab"">課題は<rt>かだいは</rt></ruby>"
解決策は...です。,The solution is...,解決策は,解決策【かいけつさく】は...です。,Presentation - Solution,polite,solution,"<ruby class=""vocab"">解決策は<rt>かいけつさくは</rt></ruby>"
お時間をいただきありがとうございます。,Thank you for your time.,ありがとう,お時間【じかん】をいただきありがとうございます。,Presentation - Closing,keigo,thank you,"<span class=""vocab""><span class=""pitch-l"">あ</span><span class=""pitch-h"">り</span><span class=""pitch-l"">が</span><span class=""pitch-l"">と</span><span class=""pitch-l"">う</span></span>"
私たちのチームは成長しています。,Our team is growing.,チーム,私【わたし】たちのチームは成長【せいちょう】しています。,Career - Team,polite,team,"<ruby class=""vocab"">チーム<rt><span class=""pitch-h"">ち</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">む</span></rt></ruby>"
マネージャーに相談してください。,Talk to your manager.,マネージャー,マネージャーに相談【そうだん】してください。,Career - Manager,polite,manager,"<ruby class=""vocab"">マネージャー<rt><span class=""pitch-l"">ま</span><span class=""pitch-h"">ね</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">じゃ</span><span class=""pitch-h"">ー</span></rt></ruby>"
テックリードが助けてくれます。,The tech lead can help.,リード,テックリードが助【たす】けてくれます。,Career - Lead,polite,lead/read,"<ruby class=""vocab"">リード<rt><span class=""pitch-h"">り</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ど</span></rt></ruby>"
シニアエンジニアに聞いてください。,Ask a senior engineer.,シニア,シニアエンジニアに聞【き】いてください。,Career - Senior,polite,senior,"<ruby class=""vocab"">シニア<rt><span class=""pitch-h"">し</span><span class=""pitch-l"">に</span><span class=""pitch-l"">あ</span></rt></ruby>"
まだジュニアデベロッパーです。,I'm still a junior dev.,ジュニア,まだジュニアデベロッパーです。,Career - Junior,polite,junior,"<ruby class=""vocab"">ジュニア<rt><span class=""pitch-h"">じゅ</span><span class=""pitch-l"">に</span><span class=""pitch-l"">あ</span></rt></ruby>"
良いメンターを見つけてください。,Find a good mentor.,メンター,良【よ】いメンターを見【み】つけてください。,Career - Mentor,polite,mentor,"<ruby class=""vocab"">メンター<rt><span class=""pitch-h"">め</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">た</span><span class=""pitch-l"">ー</span></rt></ruby>"
新入社員のメンティーがいます。,I'm mentoring a new hire.,メンティー,新入社員【しんにゅうしゃいん】のメンティーがいます。,Career - Mentee,polite,mentee,"<span class=""vocab"">メンティー</span>"
オンボーディングは2週間かかります。,Onboarding takes two weeks.,オンボーディング,オンボーディングは2週間【しゅうかん】かかります。,Career - Onboarding,polite,onboarding,"<span class=""vocab"">オンボーディング</span>"
まだコードベースをキャッチアップ中です。,Still catching up on the codebase.,キャッチアップ,まだコードベースをキャッチアップ中【ちゅう】です。,Career - Onboarding,polite,catch up,"<span class=""vocab"">キャッチアップ</span>"
パフォーマンスレビューが近づいています。,Performance review is coming.,パフォーマンス,パフォーマンスレビューが近【ちか】づいています。,Career - Performance,polite,performance,"<ruby class=""vocab"">パフォーマンス<rt><span class=""pitch-l"">ぱ</span><span class=""pitch-h"">ふぉ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ま</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">す</span></rt></ruby>"
年次レビューは来月です。,My annual review is next month.,レビュー,年次【ねんじ】レビューは来月【らいげつ】です。,Career - Review,polite,review,"<ruby class=""vocab"">レビュー<rt><span class=""pitch-h"">れ</span><span class=""pitch-l"">びゅ</span><span class=""pitch-l"">ー</span></rt></ruby>"
建設的なフィードバックを与えてください。,Give constructive feedback.,フィードバック,建設的【けんせつてき】なフィードバックを与【あた】えてください。,Career - Feedback,polite,feedback,"<ruby class=""vocab"">フィードバック<rt><span class=""pitch-l"">ふぃ</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">ば</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">く</span></rt></ruby>"
成長に集中してください。,Focus on your growth.,成長,成長【せいちょう】に集中【しゅうちゅう】してください。,Career - Growth,polite,grow,"<ruby class=""vocab"">成長<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ちょ</span><span class=""pitch-h"">う</span></rt></ruby>"
新しいスキルを身につけてください。,Develop new skills.,スキル,新【あたら】しいスキルを身【み】につけてください。,Career - Skill,polite,skill,"<ruby class=""vocab"">スキル<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">き</span><span class=""pitch-l"">る</span></rt></ruby>"
自分の強みを活かしてください。,Play to your strengths.,強み,自分【じぶん】の強【つよ】みを活【い】かしてください。,Career - Strength,polite,strength,"<ruby class=""vocab"">強み<rt><span class=""pitch-l"">つ</span><span class=""pitch-h"">よ</span><span class=""pitch-h"">み</span></rt></ruby>"
弱みを改善してください。,Work on your weaknesses.,弱み,弱【よわ】みを改善【かいぜん】してください。,Career - Weakness,polite,weakness,"<ruby class=""vocab"">弱み<rt><span class=""pitch-l"">よ</span><span class=""pitch-h"">わ</span><span class=""pitch-h"">み</span></rt></ruby>"
あなたの目標は何ですか？,What are your goals?,目標,あなたの目標【もくひょう】は何【なん】ですか？,Career - Goal,polite,goal,"<ruby class=""vocab"">目標<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">く</span><span class=""pitch-h"">ひょ</span><span class=""pitch-h"">う</span></rt></ruby>"
明確な目標を設定してください。,Set clear objectives.,目標,明確【めいかく】な目標【もくひょう】を設定【せってい】してください。,Career - Objective,polite,goal,"<ruby class=""vocab"">目標<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">く</span><span class=""pitch-h"">ひょ</span><span class=""pitch-h"">う</span></rt></ruby>"
OKRを更新してください。,Update your OKRs.,OKR,OKRを更新【こうしん】してください。,Career - OKR,polite,OKR,"<span class=""vocab"">OKR</span>"
KPIを追跡してください。,Track the KPIs.,KPI,KPIを追跡【ついせき】してください。,Career - KPI,polite,KPI,"<span class=""vocab"">KPI</span>"
昇進に向けて頑張っています。,Working toward promotion.,昇進,昇進【しょうしん】に向【む】けて頑張【がんば】っています。,Career - Promotion,polite,promotion,"<ruby class=""vocab"">昇進<rt><span class=""pitch-l"">しょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ん</span></rt></ruby>"
このロールはどのレベルですか？,What level is this role?,レベル,このロールはどのレベルですか？,Career - Level,polite,level,"<ruby class=""vocab"">レベル<rt><span class=""pitch-h"">れ</span><span class=""pitch-l"">べ</span><span class=""pitch-l"">る</span></rt></ruby>"
役職はあまり重要ではありません。,Job title doesn't matter much.,役職,役職【やくしょく】はあまり重要【じゅうよう】ではありません。,Career - Title,polite,job title / position,"<ruby class=""vocab"">役職<rt><span class=""pitch-l"">や</span><span class=""pitch-h"">く</span><span class=""pitch-h"">しょ</span><span class=""pitch-h"">く</span></rt></ruby>"
担当タスクには最後まで責任を持ってください。,Take responsibility for your tasks through to the end.,責任,担当【たんとう】タスクには最後【さいご】まで責任【せきにん】を持【も】ってください。,Career - Responsibility,polite,responsibility,"<ruby class=""vocab"">責任<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">き</span><span class=""pitch-h"">に</span><span class=""pitch-h"">ん</span></rt></ruby>"
このプロジェクトのオーナーシップを持ってください。,Take ownership of this project.,オーナーシップ,このプロジェクトのオーナーシップを持【も】ってください。,Career - Ownership,polite,ownership,"<span class=""vocab"">オーナーシップ</span>"
主導権を握ってプロジェクトを進めてください。,Take the lead and drive the project.,主導権,主導権【しゅどうけん】を握【にぎ】ってプロジェクトを進【すす】めてください。,Career - Initiative,polite,initiative,"<ruby class=""vocab"">主導権<rt>しゅどうけん</rt></ruby>"
問題に対して積極的になってください。,Be proactive about issues.,積極的,問題【もんだい】に対【たい】して積極的【せっきょくてき】になってください。,Career - Proactive,polite,proactive,"<ruby class=""vocab"">積極的<rt>せっきょくてき</rt></ruby>"
他のチームと協力してください。,Collaborate with other teams.,協力する,他【ほか】のチームと協力【きょうりょく】してください。,Career - Collaboration,polite,cooperate,"<ruby class=""vocab"">協力する<rt>きょうりょくする</rt></ruby>"
明確にコミュニケーションしてください。,Communicate clearly.,コミュニケーション,明確【めいかく】にコミュニケーションしてください。,Career - Communication,polite,communication,"<ruby class=""vocab"">コミュニケーション<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">みゅ</span><span class=""pitch-h"">に</span><span class=""pitch-h"">け</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
作業を文書化してください。,Document your work.,文書化,作業【さぎょう】を文書化【ぶんしょか】してください。,Career - Documentation,polite,document,"<ruby class=""vocab"">文書化<rt>ぶんしょか</rt></ruby>"
チームと知識を共有してください。,Share knowledge with the team.,共有する,チームと知識【ちしき】を共有【きょうゆう】してください。,Career - Knowledge Sharing,polite,share,"<ruby class=""vocab"">共有する<rt>きょうゆうする</rt></ruby>"
常に学び続けてください。,Always keep learning.,学ぶ,常【つね】に学【まな】び続【つづ】けてください。,Career - Learning,polite,learn,"<ruby class=""vocab"">学ぶ<rt><span class=""pitch-l"">ま</span><span class=""pitch-h"">な</span><span class=""pitch-h"">ぶ</span></rt></ruby>"
継続的に改善してください。,Continuously improve.,改善する,継続的【けいぞくてき】に改善【かいぜん】してください。,Career - Improvement,polite,improve,"<ruby class=""vocab"">改善する<rt>かいぜんする</rt></ruby>"
変化に素早く適応してください。,Adapt to change quickly.,適応する,変化【へんか】に素早【すばや】く適応【てきおう】してください。,Career - Adaptability,polite,adapt,"<ruby class=""vocab"">適応する<rt>てきおうする</rt></ruby>"
優先順位に柔軟に対応してください。,Be flexible with priorities.,柔軟,優先順位【ゆうせんじゅんい】に柔軟【じゅうなん】に対応【たいおう】してください。,Career - Flexibility,polite,flexible,"<ruby class=""vocab"">柔軟<rt><span class=""pitch-l"">じゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">な</span><span class=""pitch-h"">ん</span></rt></ruby>"
信頼できる人になるには、一貫性が大切です。,"To be someone people can trust, consistency matters.",信頼できる,信頼【しんらい】できる人【ひと】になるには、一貫性【いっかんせい】が大切【たいせつ】です。,Career - Reliability,polite,reliable,"<ruby class=""vocab"">信頼できる<rt>しんらいできる</rt></ruby>"
自分の仕事に責任を持ってください。,Be accountable for your work.,責任がある,自分【じぶん】の仕事【しごと】に責任【せきにん】を持【も】ってください。,Career - Accountability,polite,responsible,"<ruby class=""vocab"">責任がある<rt>せきにんがある</rt></ruby>"
ブロッカーについて透明性を持ってください。,Be transparent about blockers.,透明,ブロッカーについて透明【とうめい】性【せい】を持【も】ってください。,Career - Transparency,polite,transparent,"<ruby class=""vocab"">透明<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">う</span><span class=""pitch-h"">め</span><span class=""pitch-h"">い</span></rt></ruby>"
タイムラインについて正直になってください。,Be honest about timelines.,正直,タイムラインについて正直【しょうじき】になってください。,Career - Honesty,polite,honestly,"<ruby class=""vocab"">正直<rt><span class=""pitch-l"">しょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">じ</span><span class=""pitch-l"">き</span></rt></ruby>"
異なる意見を尊重してください。,Respect different opinions.,尊重,異【こと】なる意見【いけん】を尊重【そんちょう】してください。,Career - Respect,polite,respect,"<ruby class=""vocab"">尊重<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ちょ</span><span class=""pitch-h"">う</span></rt></ruby>"
包括的なレビューをお願いします。,Please do a comprehensive review.,包括的,包括的【ほうかつてき】なレビューをお願【ねが】いします。,Career - Review,polite,comprehensive,"<ruby class=""vocab"">包括的<rt>ほうかつてき</rt></ruby>"
チームメイトをサポートしてください。,Support your teammates.,サポート,チームメイトをサポートしてください。,Career - Support,polite,support,"<ruby class=""vocab"">サポート<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">ぽ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">と</span></rt></ruby>"
いつでも助ける準備ができています。,Always willing to help.,助ける,いつでも助【たす】ける準備【じゅんび】ができています。,Career - Help,polite,help,"<ruby class=""vocab"">助ける<rt><span class=""pitch-l"">た</span><span class=""pitch-h"">す</span><span class=""pitch-h"">け</span><span class=""pitch-l"">る</span></rt></ruby>"
聞くことを恐れないでください。,Don't be afraid to ask.,聞く,聞【き】くことを恐【おそ】れないでください。,Career - Communication,polite,listen,"<ruby class=""vocab"">聞く<rt><span class=""pitch-l"">き</span><span class=""pitch-h"">く</span></rt></ruby>"
理解するために聞いてください。,Listen to understand.,聞く,理解【りかい】するために聞【き】いてください。,Career - Listening,polite,listen,"<ruby class=""vocab"">聞く<rt><span class=""pitch-l"">き</span><span class=""pitch-h"">く</span></rt></ruby>"
ユーザーに共感を示してください。,Show empathy to users.,共感,ユーザーに共感【きょうかん】を示【しめ】してください。,Career - Empathy,polite,empathy,"<ruby class=""vocab"">共感<rt><span class=""pitch-l"">きょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">か</span><span class=""pitch-h"">ん</span></rt></ruby>"
デバッグには忍耐が必要です。,Debugging takes patience.,忍耐,デバッグには忍耐【にんたい】が必要【ひつよう】です。,Career - Patience,polite,patience,"<ruby class=""vocab"">忍耐<rt><span class=""pitch-h"">に</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">た</span><span class=""pitch-l"">い</span></rt></ruby>"
優先事項に集中してください。,Stay focused on priorities.,集中,優先事項【ゆうせんじこう】に集中【しゅうちゅう】してください。,Career - Focus,polite,concentrate,"<ruby class=""vocab"">集中<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ちゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
ワークライフバランスを維持してください。,Maintain work-life balance.,バランス,ワークライフバランスを維持【いじ】してください。,Career - Balance,polite,balance,"<ruby class=""vocab"">バランス<rt><span class=""pitch-l"">ば</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">す</span></rt></ruby>"
この方法なら成功すると思います。,I think this approach will succeed.,成功する,この方法【ほうほう】なら成功【せいこう】すると思【おも】います。,Career - Success,polite,succeed,"<ruby class=""vocab"">成功する<rt>せいこうする</rt></ruby>"
本日は弊社のクラウド移行プロジェクトについてご説明いたします。,Today I will explain our cloud migration project.,ご説明いたします,本日【ほんじつ】は弊社【へいしゃ】のクラウド移行【いこう】プロジェクトについてご説明【せつめい】いたします。,Presentation - Formal,keigo,explain (formal keigo),"<ruby class=""vocab"">ご説明いたします<rt>ごせつめいいたします</rt></ruby>"
本日は30分ほどお時間をいただきます。,I will take approximately 30 minutes of your time today.,お時間をいただきます,本日【ほんじつ】は30分【ぷん】ほどお時間【じかん】をいただきます。,Presentation - Formal,keigo,take your time (humble),"<ruby class=""vocab"">お時間をいただきます<rt>おじかんをいただきます</rt></ruby>"
ご質問は最後にお受けいたしますのでよろしくお願いいたします。,"I will take questions at the end, so thank you for your understanding.",お受けいたします,ご質問【しつもん】は最後【さいご】にお受【う】けいたしますのでよろしくお願【ねが】いいたします。,Presentation - Formal,keigo,receive / accept (humble),"<ruby class=""vocab"">お受けいたします<rt>おうけいたします</rt></ruby>"
本日のアジェンダは3つのパートに分かれております。,Today's agenda is divided into three parts.,分かれております,本日【ほんじつ】のアジェンダは3つのパートに分【わ】かれております。,Presentation - Formal,keigo,is divided (formal continuous),"<ruby class=""vocab"">分かれております<rt>わかれております</rt></ruby>"
まず現状の課題について共有させていただきます。,"First, allow me to share the current challenges.",共有させていただきます,まず現状【げんじょう】の課題【かだい】について共有【きょうゆう】させていただきます。,Presentation - Formal,keigo,allow me to share (humble),"<ruby class=""vocab"">共有させていただきます<rt>きょうゆうさせていただきます</rt></ruby>"
データが示すようにレイテンシが50パーセント改善されました。,"As the data shows, latency improved by 50%.",示すように,データが示【しめ】すようにレイテンシが50パーセント改善【かいぜん】されました。,Presentation - Formal,keigo,as ... shows,"<ruby class=""vocab"">示すように<rt>しめすように</rt></ruby>"
