Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
恐縮ですが、リスケジュールをお願いできますでしょうか。,"I'm sorry, but could we reschedule?",恐縮ですが,恐縮【きょうしゅく】ですが、リスケジュールをお願【ねが】いできますでしょうか。,Email - Scheduling,keigo,"humbly sorry, but","<ruby class=""vocab"">恐縮ですが<rt>きょうしゅくですが</rt></ruby>"
来週前半は終日空いております。,I'm free all day early next week.,終日,来週【らいしゅう】前半【ぜんはん】は終日【しゅうじつ】空【あ】いております。,Email - Scheduling,keigo,all day,"<ruby class=""vocab"">終日<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">じ</span><span class=""pitch-h"">つ</span></rt></ruby>"
何卒よろしくお願い申し上げます。,Sincerely; thank you very much. (formal closer),何卒,何卒【なにとぞ】よろしくお願【ねが】い申【もう】し上【あ】げます。,Email - Closer,keigo,humbly / sincerely,"<ruby class=""vocab"">何卒<rt><span class=""pitch-l"">な</span><span class=""pitch-h"">に</span><span class=""pitch-h"">と</span><span class=""pitch-h"">ぞ</span></rt></ruby>"
取り急ぎご報告まで。,Just a quick report for now.,取り急ぎ,取【と】り急【いそ】ぎご報告【ほうこく】まで。,Email - Closer,keigo,in haste (quick note),"<ruby class=""vocab"">取り急ぎ<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">り</span><span class=""pitch-h"">い</span><span class=""pitch-h"">そ</span><span class=""pitch-h"">ぎ</span></rt></ruby>"
詳細は追ってご連絡いたします。,Details to follow.,追って,詳細【しょうさい】は追【お】ってご連絡【れんらく】いたします。,Email - Closer,keigo,later / to follow,"<ruby class=""vocab"">追って<rt>おって</rt></ruby>"
CCに弊社の佐藤を追加いたしました。,I've added our Sato to CC.,弊社,CCに弊社【へいしゃ】の佐藤【さとう】を追加【ついか】いたしました。,Email - General,keigo,our company (humble),"<ruby class=""vocab"">弊社<rt><span class=""pitch-h"">へ</span><span class=""pitch-l"">い</span><span class=""pitch-l"">しゃ</span></rt></ruby>"
御社のご担当者様をご紹介いただけますでしょうか。,Could you introduce your person in charge?,ご担当者様,御社【おんしゃ】のご担当者様【たんとうしゃさま】をご紹介【しょうかい】いただけますでしょうか。,Email - Request,keigo,person in charge (honorific),"<ruby class=""vocab"">ご担当者様<rt>ごたんとうしゃさま</rt></ruby>"
期日までのご返信が難しい場合はお知らせください。,Let us know if you can't reply by the deadline.,期日,期日【きじつ】までのご返信【へんしん】が難【むずか】しい場合【ばあい】はお知【し】らせください。,Email - Deadline,keigo,due date,"<ruby class=""vocab"">期日<rt><span class=""pitch-h"">き</span><span class=""pitch-l"">じ</span><span class=""pitch-l"">つ</span></rt></ruby>"
本メールへの返信は不要です。,No reply needed to this email.,不要,本【ほん】メールへの返信【へんしん】は不要【ふよう】です。,Email - General,keigo,unnecessary,"<ruby class=""vocab"">不要<rt><span class=""pitch-l"">ふ</span><span class=""pitch-h"">よ</span><span class=""pitch-h"">う</span></rt></ruby>"
行き違いでしたら申し訳ございません。,Apologies if our messages crossed.,行き違い,行【い】き違【ちが】いでしたら申【もう】し訳【わけ】ございません。,Email - Apology,keigo,crossing (of messages),"<ruby class=""vocab"">行き違い<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">き</span><span class=""pitch-h"">ち</span><span class=""pitch-h"">が</span><span class=""pitch-h"">い</span></rt></ruby>"
先ほどのメールに誤りがありましたので訂正いたします。,There was an error in my previous email; here's the correction.,訂正,先【さき】ほどのメールに誤【あやま】りがありましたので訂正【ていせい】いたします。,Email - Correction,keigo,correction,"<ruby class=""vocab"">訂正<rt><span class=""pitch-l"">て</span><span class=""pitch-h"">い</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">い</span></rt></ruby>"
添付漏れがございました。失礼いたしました。,I forgot the attachment. My apologies.,添付漏れ,添付【てんぷ】漏【も】れがございました。失礼【しつれい】いたしました。,Email - Apology,keigo,missing attachment,"<ruby class=""vocab"">添付漏れ<rt>てんぷもれ</rt></ruby>"
障害のお詫びとご報告を申し上げます。,Our apologies and report regarding the outage.,お詫び,障害【しょうがい】のお詫【わ】びとご報告【ほうこく】を申【もう】し上【あ】げます。,Email - Incident,keigo,apology (formal),"<ruby class=""vocab"">お詫び<rt>おわび</rt></ruby>"
ご迷惑をおかけし、深くお詫び申し上げます。,We deeply apologize for the inconvenience.,ご迷惑,ご迷惑【めいわく】をおかけし、深【ふか】くお詫【わ】び申【もう】し上【あ】げます。,Email - Incident,keigo,inconvenience,"<ruby class=""vocab"">ご迷惑<rt>ごめいわく</rt></ruby>"
復旧は本日18時を見込んでおります。,Recovery is expected by 6pm today.,見込んで,復旧【ふっきゅう】は本日【ほんじつ】18時【じ】を見込【みこ】んでおります。,Email - Incident,keigo,expect / project,"<ruby class=""vocab"">見込んで<rt>みこんで</rt></ruby>"
詳細な原因は調査中でございます。,The detailed cause is under investigation.,調査中,詳細【しょうさい】な原因【げんいん】は調査中【ちょうさちゅう】でございます。,Email - Incident,keigo,under investigation,"<ruby class=""vocab"">調査中<rt>ちょうさちゅう</rt></ruby>"
平素より大変お世話になっております。,Thank you for your continued partnership. (formal opener),平素,平素【へいそ】より大変【たいへん】お世話【せわ】になっております。,Email - Opener,keigo,ordinarily / always (formal),"<ruby class=""vocab"">平素<rt><span class=""pitch-h"">へ</span><span class=""pitch-l"">い</span><span class=""pitch-l"">そ</span></rt></ruby>"
お見積もりを送付いたします。,Sending the quote.,送付,お見積【みつ】もりを送付【そうふ】いたします。,Email - General,keigo,send (documents),"<ruby class=""vocab"">送付<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ふ</span></rt></ruby>"
請求書の発行をお願いいたします。,Please issue the invoice.,請求書,請求書【せいきゅうしょ】の発行【はっこう】をお願【ねが】いいたします。,Email - General,keigo,invoice,"<ruby class=""vocab"">請求書<rt>せいきゅうしょ</rt></ruby>"
納期は今月末を予定しております。,Delivery is planned for the end of this month.,納期,納期【のうき】は今月末【こんげつまつ】を予定【よてい】しております。,Email - Deadline,keigo,delivery date,"<ruby class=""vocab"">納期<rt><span class=""pitch-h"">の</span><span class=""pitch-l"">う</span><span class=""pitch-l"">き</span></rt></ruby>"
仕様の認識に相違がないか確認させてください。,Let me confirm we agree on the spec.,相違,仕様【しよう】の認識【にんしき】に相違【そうい】がないか確認【かくにん】させてください。,Email - Confirm,keigo,discrepancy,"<ruby class=""vocab"">相違<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">い</span></rt></ruby>"
打ち合わせの内容を下記の通りまとめました。,I've summarized our meeting below.,打ち合わせ,打【う】ち合【あ】わせの内容【ないよう】を下記【かき】の通【とお】りまとめました。,Email - Summary,keigo,meeting (business),"<ruby class=""vocab"">打ち合わせ<rt><span class=""pitch-l"">う</span><span class=""pitch-h"">ち</span><span class=""pitch-h"">あ</span><span class=""pitch-h"">わ</span><span class=""pitch-h"">せ</span></rt></ruby>"
不明点がございましたら、お気軽にお問い合わせください。,Feel free to reach out with any questions.,お気軽に,不明点【ふめいてん】がございましたら、お気軽【きがる】にお問【と】い合【あ】わせください。,Email - Closer,keigo,feel free to,"<ruby class=""vocab"">お気軽に<rt>おきがるに</rt></ruby>"
今後ともよろしくお願いいたします。,Looking forward to continued work together.,今後とも,今後【こんご】ともよろしくお願【ねが】いいたします。,Email - Closer,keigo,from here on as well,"<ruby class=""vocab"">今後とも<rt>こんごとも</rt></ruby>"
退職に伴い、後任をご紹介いたします。,"As I'm leaving, let me introduce my successor.",後任,退職【たいしょく】に伴【ともな】い、後任【こうにん】をご紹介【しょうかい】いたします。,Email - General,keigo,successor,"<ruby class=""vocab"">後任<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">に</span><span class=""pitch-h"">ん</span></rt></ruby>"
本件、クローズとさせていただきます。,We'll consider this matter closed.,クローズ,本件【ほんけん】、クローズとさせていただきます。,Email - Closer,keigo,close (a matter),"<ruby class=""vocab"">クローズ<rt><span class=""pitch-l"">く</span><span class=""pitch-h"">ろ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ず</span></rt></ruby>"
署名は会社のテンプレートを使ってください。,Use the company template for your signature.,署名,署名【しょめい】は会社【かいしゃ】のテンプレートを使【つか】ってください。,Email - General,keigo,signature,"<ruby class=""vocab"">署名<rt><span class=""pitch-l"">しょ</span><span class=""pitch-h"">め</span><span class=""pitch-h"">い</span></rt></ruby>"
